[SYS] 2025/03/31 - 07:51:57 | New API v0.0.0 started 
[SYS] 2025/03/31 - 07:51:57 | using MySQL as database 
[SYS] 2025/03/31 - 07:51:57 | database migration started 
[SYS] 2025/03/31 - 07:51:58 | database migrated 
[SYS] 2025/03/31 - 07:51:58 | using MySQL as database 
[SYS] 2025/03/31 - 07:51:58 | database migration started 
[SYS] 2025/03/31 - 07:51:58 | Redis is enabled 
[SYS] 2025/03/31 - 07:51:58 | memory cache enabled 
[SYS] 2025/03/31 - 07:51:58 | sync frequency: 60 seconds 
[SYS] 2025/03/31 - 07:51:58 | channels synced from database 
[SYS] 2025/03/31 - 07:51:58 | batch update enabled with interval 5s 
[SYS] 2025/03/31 - 07:51:58 | 正在更新数据看板数据... 
[SYS] 2025/03/31 - 07:51:58 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/03/31 - 07:51:58 | pprof enabled 
[SYS] 2025/03/31 - 07:51:58 | initializing token encoders 
[SYS] 2025/03/31 - 07:51:58 | token encoders initialized 
[SYS] 2025/03/31 - 07:51:58 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/03/31 - 07:52:03 | batch update started 
[SYS] 2025/03/31 - 07:52:03 | batch update finished 
[SYS] 2025/03/31 - 07:52:08 | batch update started 
[SYS] 2025/03/31 - 07:52:08 | batch update finished 
[SYS] 2025/03/31 - 07:52:13 | 任务进度轮询开始 
[SYS] 2025/03/31 - 07:52:13 | batch update started 
[SYS] 2025/03/31 - 07:52:13 | batch update finished 
[SYS] 2025/03/31 - 07:52:13 | 任务进度轮询完成 
[SYS] 2025/03/31 - 07:52:18 | batch update started 
[SYS] 2025/03/31 - 07:52:18 | batch update finished 
[SYS] 2025/03/31 - 07:52:23 | batch update started 
[SYS] 2025/03/31 - 07:52:23 | batch update finished 
[SYS] 2025/03/31 - 07:52:28 | batch update started 
[SYS] 2025/03/31 - 07:52:28 | batch update finished 
[SYS] 2025/03/31 - 07:52:28 | 任务进度轮询开始 
[SYS] 2025/03/31 - 07:52:28 | 任务进度轮询完成 
[SYS] 2025/03/31 - 07:52:33 | batch update started 
[SYS] 2025/03/31 - 07:52:33 | batch update finished 
[GIN] 2025/03/31 - 07:52:37 | 202503310752379464079951Ln6Ycmh | 307 |     294.592µs |             ::1 |     GET /auth/google/login
[SYS] 2025/03/31 - 07:52:38 | batch update started 
[SYS] 2025/03/31 - 07:52:38 | batch update finished 
[SYS] 2025/03/31 - 07:52:43 | batch update started 
[SYS] 2025/03/31 - 07:52:43 | 任务进度轮询开始 
[SYS] 2025/03/31 - 07:52:43 | batch update finished 
[SYS] 2025/03/31 - 07:52:43 | 任务进度轮询完成 
[SYS] 2025/03/31 - 07:52:48 | batch update started 
[SYS] 2025/03/31 - 07:52:48 | batch update finished 
[SYS] 2025/03/31 - 07:52:53 | batch update started 
[SYS] 2025/03/31 - 07:52:53 | batch update finished 
[SYS] 2025/03/31 - 07:52:58 | syncing options from database 
[SYS] 2025/03/31 - 07:52:58 | syncing channels from database 
[SYS] 2025/03/31 - 07:52:58 | channels synced from database 
[SYS] 2025/03/31 - 07:52:58 | 任务进度轮询开始 
[SYS] 2025/03/31 - 07:52:58 | 任务进度轮询完成 
[SYS] 2025/03/31 - 07:52:58 | batch update started 
[SYS] 2025/03/31 - 07:52:58 | batch update finished 
[SYS] 2025/03/31 - 07:53:03 | batch update started 
[SYS] 2025/03/31 - 07:53:03 | batch update finished 
[SYS] 2025/03/31 - 07:53:08 | batch update started 
[SYS] 2025/03/31 - 07:53:08 | batch update finished 
