[SYS] 2025/04/15 - 14:38:25 | New API v0.0.0 started 
[SYS] 2025/04/15 - 14:38:25 | using MySQL as database 
[SYS] 2025/04/15 - 14:38:25 | database migration started 
[SYS] 2025/04/15 - 14:38:25 | database migrated 
[SYS] 2025/04/15 - 14:38:25 | using MySQL as database 
[SYS] 2025/04/15 - 14:38:25 | database migration started 
[SYS] 2025/04/15 - 14:38:25 | Redis is enabled 
[SYS] 2025/04/15 - 14:38:25 | memory cache enabled 
[SYS] 2025/04/15 - 14:38:25 | sync frequency: 60 seconds 
[SYS] 2025/04/15 - 14:38:25 | channels synced from database 
[SYS] 2025/04/15 - 14:38:25 | batch update enabled with interval 5s 
[SYS] 2025/04/15 - 14:38:25 | pprof enabled 
[SYS] 2025/04/15 - 14:38:25 | initializing token encoders 
[SYS] 2025/04/15 - 14:38:25 | 正在更新数据看板数据... 
[SYS] 2025/04/15 - 14:38:25 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/15 - 14:38:26 | token encoders initialized 
[SYS] 2025/04/15 - 14:38:26 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/15 - 14:38:30 | batch update started 
[SYS] 2025/04/15 - 14:38:30 | batch update finished 
[GIN] 2025/04/15 - 14:38:30 | 20250415143830760172541Uf06Htmp | 200 |    1.560598ms |             ::1 |     GET /setting?tab=system
[GIN] 2025/04/15 - 14:38:31 | 20250415143830951572616Newomnyl | 200 |  108.763137ms |             ::1 |     GET /assets/index-DQFUz-lQ.js
[GIN] 2025/04/15 - 14:38:33 | 20250415143833199336509dXwrupAG | 200 |    1.272273ms |             ::1 |     GET /api/status
[GIN] 2025/04/15 - 14:38:33 | 20250415143833366286972MJn0T80i | 200 |    9.512557ms |             ::1 |     GET /api/option/
[SYS] 2025/04/15 - 14:38:34 | batch update started 
[SYS] 2025/04/15 - 14:38:34 | batch update finished 
[SYS] 2025/04/15 - 14:38:39 | batch update started 
[SYS] 2025/04/15 - 14:38:39 | 任务进度轮询开始 
[SYS] 2025/04/15 - 14:38:39 | batch update finished 
[SYS] 2025/04/15 - 14:38:39 | 任务进度轮询完成 
[SYS] 2025/04/15 - 14:38:44 | batch update started 
[SYS] 2025/04/15 - 14:38:44 | batch update finished 
[SYS] 2025/04/15 - 14:38:49 | batch update started 
[SYS] 2025/04/15 - 14:38:49 | batch update finished 
[SYS] 2025/04/15 - 14:38:54 | batch update started 
[SYS] 2025/04/15 - 14:38:54 | batch update finished 
[SYS] 2025/04/15 - 14:38:54 | 任务进度轮询开始 
