[SYS] 2025/04/22 - 06:53:18 | New API v0.0.0 started 
[SYS] 2025/04/22 - 06:53:18 | using MySQL as database 
[SYS] 2025/04/22 - 06:53:19 | database migration started 
[SYS] 2025/04/22 - 06:53:19 | database migrated 
[SYS] 2025/04/22 - 06:53:19 | using MySQL as database 
[SYS] 2025/04/22 - 06:53:19 | database migration started 
[SYS] 2025/04/22 - 06:53:20 | Redis is enabled 
[SYS] 2025/04/22 - 06:53:20 | memory cache enabled 
[SYS] 2025/04/22 - 06:53:20 | sync frequency: 60 seconds 
[SYS] 2025/04/22 - 06:53:20 | channels synced from database 
[SYS] 2025/04/22 - 06:53:20 | batch update enabled with interval 5s 
[SYS] 2025/04/22 - 06:53:20 | 正在更新数据看板数据... 
[SYS] 2025/04/22 - 06:53:20 | pprof enabled 
[SYS] 2025/04/22 - 06:53:20 | initializing token encoders 
[SYS] 2025/04/22 - 06:53:20 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/22 - 06:53:21 | token encoders initialized 
[SYS] 2025/04/22 - 06:53:21 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/22 - 06:53:25 | batch update started 
[SYS] 2025/04/22 - 06:53:25 | batch update finished 
[SYS] 2025/04/22 - 06:53:30 | batch update started 
[SYS] 2025/04/22 - 06:53:30 | batch update finished 
[SYS] 2025/04/22 - 06:53:35 | batch update started 
[SYS] 2025/04/22 - 06:53:35 | 任务进度轮询开始 
[SYS] 2025/04/22 - 06:53:35 | batch update finished 
[SYS] 2025/04/22 - 06:53:35 | 任务进度轮询完成 
[GIN] 2025/04/22 - 06:53:33 | 20250422065333865948815CRYuM5go | 200 |   20.779827ms |             ::1 |     GET /
[GIN] 2025/04/22 - 06:53:34 | 202504220653344779852LlNMaF5K | 200 |   76.440926ms |             ::1 |     GET /assets/index-QIkWF1XU.js
[GIN] 2025/04/22 - 06:53:35 | 20250422065335319454238PLcs8gsD | 200 |    1.742065ms |             ::1 |     GET /assets/index-Bg-eu73k.js
[GIN] 2025/04/22 - 06:53:35 | 20250422065335387825670su3rXxAC | 200 |    3.868695ms |             ::1 |     GET /api/status
[SYS] 2025/04/22 - 06:53:37 | batch update started 
[SYS] 2025/04/22 - 06:53:37 | batch update finished 
[GIN] 2025/04/22 - 06:53:40 | 202504220653401140206647GaP7pLr | 200 |    1.006026ms |             ::1 |     GET /api/user/logout
[SYS] 2025/04/22 - 06:53:42 | batch update started 
[SYS] 2025/04/22 - 06:53:42 | batch update finished 
[SYS] 2025/04/22 - 06:53:47 | batch update started 
[SYS] 2025/04/22 - 06:53:47 | batch update finished 
[SYS] 2025/04/22 - 06:53:47 | 任务进度轮询开始 
[SYS] 2025/04/22 - 06:53:47 | 任务进度轮询完成 
[SYS] 2025/04/22 - 06:53:52 | batch update started 
[SYS] 2025/04/22 - 06:53:52 | batch update finished 
[SYS] 2025/04/22 - 06:53:57 | batch update started 
[SYS] 2025/04/22 - 06:53:57 | batch update finished 
[GIN] 2025/04/22 - 06:53:58 | 20250422065358224898225Ojhc6MyM | 307 |    3.604218ms |             ::1 |     GET /api/auth/google/login
[GIN] 2025/04/22 - 06:54:00 | 20250422065358781659695Z40r79qy | 303 |  1.913124786s |             ::1 |     GET /auth/google/callback?state=random_state&code=4%2F0Ab_5qln4aiVaadPlFaTT1-s7dK7mSUlUS4dlp1B-G_akN2jtOszZsOe325m41ryMGaXv9A&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid&authuser=0&prompt=none
[SYS] 2025/04/22 - 06:54:02 | 任务进度轮询开始 
[SYS] 2025/04/22 - 06:54:02 | 任务进度轮询完成 
[SYS] 2025/04/22 - 06:54:02 | batch update started 
[SYS] 2025/04/22 - 06:54:02 | batch update finished 
[SYS] 2025/04/22 - 06:54:05 | batch update started 
[SYS] 2025/04/22 - 06:54:05 | batch update finished 
[SYS] 2025/04/22 - 06:54:10 | batch update started 
[SYS] 2025/04/22 - 06:54:10 | batch update finished 
[SYS] 2025/04/22 - 06:54:15 | syncing channels from database 
[SYS] 2025/04/22 - 06:54:15 | syncing options from database 
[SYS] 2025/04/22 - 06:54:15 | channels synced from database 
[SYS] 2025/04/22 - 06:54:15 | 任务进度轮询开始 
[SYS] 2025/04/22 - 06:54:15 | 任务进度轮询完成 
[SYS] 2025/04/22 - 06:54:15 | batch update started 
[SYS] 2025/04/22 - 06:54:15 | batch update finished 
[SYS] 2025/04/22 - 06:54:20 | batch update started 
[SYS] 2025/04/22 - 06:54:20 | batch update finished 
[SYS] 2025/04/22 - 06:54:25 | batch update started 
[SYS] 2025/04/22 - 06:54:25 | batch update finished 
[SYS] 2025/04/22 - 06:54:30 | 任务进度轮询开始 
[SYS] 2025/04/22 - 06:54:30 | 任务进度轮询完成 
[SYS] 2025/04/22 - 06:54:30 | batch update started 
[SYS] 2025/04/22 - 06:54:30 | batch update finished 
[SYS] 2025/04/22 - 06:54:33 | batch update started 
[SYS] 2025/04/22 - 06:54:33 | batch update finished 
[SYS] 2025/04/22 - 06:54:38 | batch update started 
[SYS] 2025/04/22 - 06:54:38 | batch update finished 
[SYS] 2025/04/22 - 06:54:43 | 任务进度轮询开始 
[SYS] 2025/04/22 - 06:54:43 | 任务进度轮询完成 
[SYS] 2025/04/22 - 06:54:43 | batch update started 
[SYS] 2025/04/22 - 06:54:43 | batch update finished 
[SYS] 2025/04/22 - 06:54:48 | batch update started 
[SYS] 2025/04/22 - 06:54:48 | batch update finished 
