[SYS] 2025/03/31 - 12:13:08 | New API v0.0.0 started 
[SYS] 2025/03/31 - 12:13:08 | using MySQL as database 
[SYS] 2025/03/31 - 12:13:08 | database migration started 
[SYS] 2025/03/31 - 12:13:08 | database migrated 
[SYS] 2025/03/31 - 12:13:08 | using MySQL as database 
[SYS] 2025/03/31 - 12:13:08 | database migration started 
[SYS] 2025/03/31 - 12:13:08 | Redis is enabled 
[SYS] 2025/03/31 - 12:13:08 | memory cache enabled 
[SYS] 2025/03/31 - 12:13:08 | sync frequency: 60 seconds 
[SYS] 2025/03/31 - 12:13:08 | channels synced from database 
[SYS] 2025/03/31 - 12:13:08 | batch update enabled with interval 5s 
[SYS] 2025/03/31 - 12:13:08 | 正在更新数据看板数据... 
[SYS] 2025/03/31 - 12:13:08 | pprof enabled 
[SYS] 2025/03/31 - 12:13:08 | initializing token encoders 
[SYS] 2025/03/31 - 12:13:08 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/03/31 - 12:13:09 | token encoders initialized 
[SYS] 2025/03/31 - 12:13:09 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/03/31 - 12:13:13 | batch update started 
[SYS] 2025/03/31 - 12:13:13 | batch update finished 
[SYS] 2025/03/31 - 12:13:18 | batch update started 
[SYS] 2025/03/31 - 12:13:18 | batch update finished 
[SYS] 2025/03/31 - 12:13:23 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:13:23 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:13:23 | batch update started 
[SYS] 2025/03/31 - 12:13:23 | batch update finished 
[SYS] 2025/03/31 - 12:13:28 | batch update started 
[SYS] 2025/03/31 - 12:13:28 | batch update finished 
[SYS] 2025/03/31 - 12:13:33 | batch update started 
[SYS] 2025/03/31 - 12:13:33 | batch update finished 
[GIN] 2025/03/31 - 12:13:34 | 2025033112133438376175hhWyvkhV | 200 |    2.082898ms |             ::1 |     GET /login
[GIN] 2025/03/31 - 12:13:37 | 2025033112133777402635sPAk0PLR | 200 |    1.540871ms |             ::1 |     GET /api/status
[SYS] 2025/03/31 - 12:13:38 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:13:38 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:13:38 | batch update started 
[SYS] 2025/03/31 - 12:13:38 | batch update finished 
[SYS] 2025/03/31 - 12:13:43 | batch update started 
[SYS] 2025/03/31 - 12:13:43 | batch update finished 
[SYS] 2025/03/31 - 12:13:48 | batch update started 
[SYS] 2025/03/31 - 12:13:48 | batch update finished 
[SYS] 2025/03/31 - 12:13:53 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:13:53 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:13:53 | batch update started 
[SYS] 2025/03/31 - 12:13:53 | batch update finished 
[GIN] 2025/03/31 - 12:13:57 | 20250331121357386767092iJbiB0BR | 307 |     261.789µs |             ::1 |     GET /auth/google/login
[GIN] 2025/03/31 - 12:13:58 | 20250331121357814438206NxIH1lYt | 200 |  1.096494841s |             ::1 |     GET /auth/google/callback?state=random_state&code=4%2F0AQSTgQGBO-fhdjb5UQ5paIHYMParcn7ZZ_wrgbQq8h99JpSvYUBs9w-C36WRq0f3T-9-fA&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid&authuser=0&prompt=none
[SYS] 2025/03/31 - 12:13:58 | batch update started 
[SYS] 2025/03/31 - 12:13:58 | batch update finished 
[SYS] 2025/03/31 - 12:14:04 | batch update started 
[SYS] 2025/03/31 - 12:14:04 | batch update finished 
[SYS] 2025/03/31 - 12:14:09 | syncing options from database 
[SYS] 2025/03/31 - 12:14:09 | syncing channels from database 
[SYS] 2025/03/31 - 12:14:09 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:14:09 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:14:09 | channels synced from database 
[SYS] 2025/03/31 - 12:14:09 | batch update started 
[SYS] 2025/03/31 - 12:14:09 | batch update finished 
[SYS] 2025/03/31 - 12:14:14 | batch update started 
[SYS] 2025/03/31 - 12:14:14 | batch update finished 
[SYS] 2025/03/31 - 12:14:19 | batch update started 
[SYS] 2025/03/31 - 12:14:19 | batch update finished 
[SYS] 2025/03/31 - 12:14:24 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:14:24 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:14:24 | batch update started 
[SYS] 2025/03/31 - 12:14:24 | batch update finished 
[SYS] 2025/03/31 - 12:14:29 | batch update started 
[SYS] 2025/03/31 - 12:14:29 | batch update finished 
[SYS] 2025/03/31 - 12:14:34 | batch update started 
[SYS] 2025/03/31 - 12:14:34 | batch update finished 
[SYS] 2025/03/31 - 12:14:39 | 任务进度轮询开始 
[SYS] 2025/03/31 - 12:14:39 | 任务进度轮询完成 
[SYS] 2025/03/31 - 12:14:39 | batch update started 
[SYS] 2025/03/31 - 12:14:39 | batch update finished 
