[SYS] 2025/03/31 - 13:07:12 | New API v0.0.0 started 
[SYS] 2025/03/31 - 13:07:12 | using MySQL as database 
[SYS] 2025/03/31 - 13:07:12 | database migration started 
[SYS] 2025/03/31 - 13:07:13 | database migrated 
[SYS] 2025/03/31 - 13:07:13 | using MySQL as database 
[SYS] 2025/03/31 - 13:07:13 | database migration started 
[SYS] 2025/03/31 - 13:07:13 | Redis is enabled 
[SYS] 2025/03/31 - 13:07:13 | memory cache enabled 
[SYS] 2025/03/31 - 13:07:13 | sync frequency: 60 seconds 
[SYS] 2025/03/31 - 13:07:13 | channels synced from database 
[SYS] 2025/03/31 - 13:07:13 | 正在更新数据看板数据... 
[SYS] 2025/03/31 - 13:07:13 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/03/31 - 13:07:13 | batch update enabled with interval 5s 
[SYS] 2025/03/31 - 13:07:13 | pprof enabled 
[SYS] 2025/03/31 - 13:07:13 | initializing token encoders 
[SYS] 2025/03/31 - 13:07:13 | token encoders initialized 
[SYS] 2025/03/31 - 13:07:13 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/03/31 - 13:07:18 | batch update started 
[SYS] 2025/03/31 - 13:07:18 | batch update finished 
[GIN] 2025/03/31 - 13:07:21 | 20250331130721499194640tInQDaiM | 404 |    7.620043ms |       127.0.0.1 |     GET /api/auth/user
[SYS] 2025/03/31 - 13:07:23 | batch update started 
[SYS] 2025/03/31 - 13:07:23 | batch update finished 
[SYS] 2025/03/31 - 13:07:28 | 任务进度轮询开始 
[SYS] 2025/03/31 - 13:07:28 | batch update started 
[SYS] 2025/03/31 - 13:07:28 | batch update finished 
[SYS] 2025/03/31 - 13:07:28 | 任务进度轮询完成 
[SYS] 2025/03/31 - 13:07:33 | batch update started 
[SYS] 2025/03/31 - 13:07:33 | batch update finished 
[SYS] 2025/03/31 - 13:07:38 | batch update started 
[SYS] 2025/03/31 - 13:07:38 | batch update finished 
[SYS] 2025/03/31 - 13:07:43 | batch update started 
[SYS] 2025/03/31 - 13:07:43 | batch update finished 
[SYS] 2025/03/31 - 13:07:43 | 任务进度轮询开始 
[SYS] 2025/03/31 - 13:07:43 | 任务进度轮询完成 
[SYS] 2025/03/31 - 13:07:48 | batch update started 
[SYS] 2025/03/31 - 13:07:48 | batch update finished 
[SYS] 2025/03/31 - 13:07:53 | batch update started 
[SYS] 2025/03/31 - 13:07:53 | batch update finished 
[SYS] 2025/03/31 - 13:07:58 | 任务进度轮询开始 
[SYS] 2025/03/31 - 13:07:58 | batch update started 
[SYS] 2025/03/31 - 13:07:58 | batch update finished 
[SYS] 2025/03/31 - 13:07:58 | 任务进度轮询完成 
[SYS] 2025/03/31 - 13:08:03 | batch update started 
