[SYS] 2025/04/14 - 01:21:57 | New API v0.0.0 started 
[SYS] 2025/04/14 - 01:21:57 | using MySQL as database 
[SYS] 2025/04/14 - 01:21:58 | database migration started 
[SYS] 2025/04/14 - 01:21:58 | database migrated 
[SYS] 2025/04/14 - 01:21:58 | using MySQL as database 
[SYS] 2025/04/14 - 01:21:58 | database migration started 
[SYS] 2025/04/14 - 01:21:58 | Redis is enabled 
[SYS] 2025/04/14 - 01:21:58 | memory cache enabled 
[SYS] 2025/04/14 - 01:21:58 | sync frequency: 60 seconds 
[SYS] 2025/04/14 - 01:21:58 | channels synced from database 
[SYS] 2025/04/14 - 01:21:58 | batch update enabled with interval 5s 
[SYS] 2025/04/14 - 01:21:58 | pprof enabled 
[SYS] 2025/04/14 - 01:21:58 | initializing token encoders 
[SYS] 2025/04/14 - 01:21:58 | 正在更新数据看板数据... 
[SYS] 2025/04/14 - 01:21:58 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/14 - 01:21:59 | token encoders initialized 
[SYS] 2025/04/14 - 01:21:59 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/14 - 01:22:03 | batch update started 
[SYS] 2025/04/14 - 01:22:03 | batch update finished 
[SYS] 2025/04/14 - 01:22:08 | batch update started 
[SYS] 2025/04/14 - 01:22:08 | batch update finished 
[SYS] 2025/04/14 - 01:22:13 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:22:13 | batch update started 
[SYS] 2025/04/14 - 01:22:13 | batch update finished 
[SYS] 2025/04/14 - 01:22:13 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:22:18 | batch update started 
[SYS] 2025/04/14 - 01:22:18 | batch update finished 
[SYS] 2025/04/14 - 01:22:24 | batch update started 
[SYS] 2025/04/14 - 01:22:24 | batch update finished 
[SYS] 2025/04/14 - 01:22:29 | batch update started 
[SYS] 2025/04/14 - 01:22:29 | batch update finished 
[SYS] 2025/04/14 - 01:22:29 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:22:29 | 任务进度轮询完成 
[GIN] 2025/04/14 - 01:22:30 | 20250414012230742611335wwqVSpSG | 200 |    1.271554ms |             ::1 |     GET /setting?tab=system
[GIN] 2025/04/14 - 01:22:31 | 202504140122308851798647JZASMWW | 200 |  115.867941ms |             ::1 |     GET /assets/index-DwMNe3mM.js
[GIN] 2025/04/14 - 01:22:32 | 20250414012232166731972sZLG3rBL | 200 |    1.005259ms |             ::1 |     GET /api/status
[GIN] 2025/04/14 - 01:22:32 | 202504140122323263693102mB9ZzV7 | 200 |   17.816222ms |             ::1 |     GET /api/option/
[SYS] 2025/04/14 - 01:22:34 | batch update started 
[SYS] 2025/04/14 - 01:22:34 | batch update finished 
[SYS] 2025/04/14 - 01:22:39 | batch update started 
[SYS] 2025/04/14 - 01:22:39 | batch update finished 
[SYS] 2025/04/14 - 01:22:44 | batch update started 
[SYS] 2025/04/14 - 01:22:44 | batch update finished 
[SYS] 2025/04/14 - 01:22:44 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:22:44 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:22:49 | batch update started 
[SYS] 2025/04/14 - 01:22:49 | batch update finished 
[SYS] 2025/04/14 - 01:22:55 | batch update started 
[SYS] 2025/04/14 - 01:22:55 | batch update finished 
[GIN] 2025/04/14 - 01:22:58 | 20250414012258405521812bLN3GnK8 | 200 |   12.977449ms |             ::1 |     GET /api/user/self
[SYS] 2025/04/14 - 01:23:00 | syncing channels from database 
[SYS] 2025/04/14 - 01:23:00 | syncing options from database 
[SYS] 2025/04/14 - 01:23:00 | channels synced from database 
[SYS] 2025/04/14 - 01:23:00 | batch update started 
[SYS] 2025/04/14 - 01:23:00 | batch update finished 
[SYS] 2025/04/14 - 01:23:00 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:23:00 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:23:05 | batch update started 
[SYS] 2025/04/14 - 01:23:05 | batch update finished 
[SYS] 2025/04/14 - 01:23:10 | batch update started 
[SYS] 2025/04/14 - 01:23:10 | batch update finished 
[SYS] 2025/04/14 - 01:23:15 | batch update started 
[SYS] 2025/04/14 - 01:23:15 | batch update finished 
[SYS] 2025/04/14 - 01:23:15 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:23:15 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:23:20 | batch update started 
[SYS] 2025/04/14 - 01:23:20 | batch update finished 
[SYS] 2025/04/14 - 01:23:26 | batch update started 
[SYS] 2025/04/14 - 01:23:26 | batch update finished 
[SYS] 2025/04/14 - 01:23:31 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:23:31 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:23:31 | batch update started 
[SYS] 2025/04/14 - 01:23:31 | batch update finished 
[SYS] 2025/04/14 - 01:23:36 | batch update started 
[SYS] 2025/04/14 - 01:23:36 | batch update finished 
[SYS] 2025/04/14 - 01:23:41 | batch update started 
[SYS] 2025/04/14 - 01:23:41 | batch update finished 
[SYS] 2025/04/14 - 01:23:46 | batch update started 
[SYS] 2025/04/14 - 01:23:46 | batch update finished 
[SYS] 2025/04/14 - 01:23:46 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:23:46 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:23:51 | batch update started 
[SYS] 2025/04/14 - 01:23:51 | batch update finished 
[SYS] 2025/04/14 - 01:23:56 | batch update started 
[SYS] 2025/04/14 - 01:23:56 | batch update finished 
[SYS] 2025/04/14 - 01:24:02 | syncing channels from database 
[SYS] 2025/04/14 - 01:24:02 | syncing options from database 
[SYS] 2025/04/14 - 01:24:02 | channels synced from database 
[SYS] 2025/04/14 - 01:24:02 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:24:02 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:24:02 | batch update started 
[SYS] 2025/04/14 - 01:24:02 | batch update finished 
[SYS] 2025/04/14 - 01:24:07 | batch update started 
[SYS] 2025/04/14 - 01:24:07 | batch update finished 
[SYS] 2025/04/14 - 01:24:12 | batch update started 
[SYS] 2025/04/14 - 01:24:12 | batch update finished 
[SYS] 2025/04/14 - 01:24:17 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:24:17 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:24:17 | batch update started 
[SYS] 2025/04/14 - 01:24:17 | batch update finished 
[SYS] 2025/04/14 - 01:24:22 | batch update started 
[SYS] 2025/04/14 - 01:24:22 | batch update finished 
[SYS] 2025/04/14 - 01:24:27 | batch update started 
[SYS] 2025/04/14 - 01:24:27 | batch update finished 
[SYS] 2025/04/14 - 01:24:33 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:24:33 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:24:33 | batch update started 
[SYS] 2025/04/14 - 01:24:33 | batch update finished 
[SYS] 2025/04/14 - 01:24:38 | batch update started 
[SYS] 2025/04/14 - 01:24:38 | batch update finished 
[SYS] 2025/04/14 - 01:24:43 | batch update started 
[SYS] 2025/04/14 - 01:24:43 | batch update finished 
[SYS] 2025/04/14 - 01:24:48 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:24:48 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:24:48 | batch update started 
[SYS] 2025/04/14 - 01:24:48 | batch update finished 
[SYS] 2025/04/14 - 01:24:53 | batch update started 
[SYS] 2025/04/14 - 01:24:53 | batch update finished 
[SYS] 2025/04/14 - 01:24:58 | batch update started 
[SYS] 2025/04/14 - 01:24:58 | batch update finished 
[SYS] 2025/04/14 - 01:25:02 | syncing options from database 
[SYS] 2025/04/14 - 01:25:02 | syncing channels from database 
[SYS] 2025/04/14 - 01:25:03 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:25:03 | batch update started 
[SYS] 2025/04/14 - 01:25:03 | batch update finished 
[SYS] 2025/04/14 - 01:25:03 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:25:03 | channels synced from database 
[SYS] 2025/04/14 - 01:25:08 | batch update started 
[SYS] 2025/04/14 - 01:25:08 | batch update finished 
[SYS] 2025/04/14 - 01:25:13 | batch update started 
[SYS] 2025/04/14 - 01:25:13 | batch update finished 
[SYS] 2025/04/14 - 01:25:18 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:25:18 | batch update started 
[SYS] 2025/04/14 - 01:25:18 | batch update finished 
[SYS] 2025/04/14 - 01:25:18 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:25:23 | batch update started 
[SYS] 2025/04/14 - 01:25:23 | batch update finished 
[SYS] 2025/04/14 - 01:25:28 | batch update started 
[SYS] 2025/04/14 - 01:25:28 | batch update finished 
[SYS] 2025/04/14 - 01:25:33 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:25:33 | batch update started 
[SYS] 2025/04/14 - 01:25:33 | batch update finished 
[SYS] 2025/04/14 - 01:25:33 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:25:39 | batch update started 
[SYS] 2025/04/14 - 01:25:39 | batch update finished 
[SYS] 2025/04/14 - 01:25:44 | batch update started 
[SYS] 2025/04/14 - 01:25:44 | batch update finished 
[SYS] 2025/04/14 - 01:25:49 | batch update started 
[SYS] 2025/04/14 - 01:25:49 | batch update finished 
[SYS] 2025/04/14 - 01:25:50 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:25:50 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:25:54 | batch update started 
[SYS] 2025/04/14 - 01:25:54 | batch update finished 
[SYS] 2025/04/14 - 01:25:59 | batch update started 
[SYS] 2025/04/14 - 01:25:59 | batch update finished 
[SYS] 2025/04/14 - 01:26:04 | batch update started 
[SYS] 2025/04/14 - 01:26:04 | batch update finished 
[SYS] 2025/04/14 - 01:26:04 | syncing options from database 
[SYS] 2025/04/14 - 01:26:04 | syncing channels from database 
[SYS] 2025/04/14 - 01:26:05 | channels synced from database 
[SYS] 2025/04/14 - 01:26:05 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:26:05 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:26:09 | batch update started 
[SYS] 2025/04/14 - 01:26:09 | batch update finished 
[SYS] 2025/04/14 - 01:26:15 | batch update started 
[SYS] 2025/04/14 - 01:26:15 | batch update finished 
[SYS] 2025/04/14 - 01:26:20 | batch update started 
[SYS] 2025/04/14 - 01:26:20 | batch update finished 
[SYS] 2025/04/14 - 01:26:20 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:26:20 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:26:25 | batch update started 
[SYS] 2025/04/14 - 01:26:25 | batch update finished 
[SYS] 2025/04/14 - 01:26:30 | batch update started 
[SYS] 2025/04/14 - 01:26:30 | batch update finished 
[SYS] 2025/04/14 - 01:26:35 | batch update started 
[SYS] 2025/04/14 - 01:26:35 | batch update finished 
[SYS] 2025/04/14 - 01:26:35 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:26:35 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:26:40 | batch update started 
[SYS] 2025/04/14 - 01:26:40 | batch update finished 
[SYS] 2025/04/14 - 01:26:46 | batch update started 
[SYS] 2025/04/14 - 01:26:46 | batch update finished 
[SYS] 2025/04/14 - 01:26:51 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:26:51 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:26:51 | batch update started 
[SYS] 2025/04/14 - 01:26:51 | batch update finished 
[SYS] 2025/04/14 - 01:26:56 | batch update started 
[SYS] 2025/04/14 - 01:26:56 | batch update finished 
[SYS] 2025/04/14 - 01:27:01 | batch update started 
[SYS] 2025/04/14 - 01:27:01 | batch update finished 
[SYS] 2025/04/14 - 01:27:06 | 正在更新数据看板数据... 
[SYS] 2025/04/14 - 01:27:06 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/14 - 01:27:06 | syncing options from database 
[SYS] 2025/04/14 - 01:27:06 | syncing channels from database 
[SYS] 2025/04/14 - 01:27:06 | channels synced from database 
[SYS] 2025/04/14 - 01:27:06 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:27:06 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:27:06 | batch update started 
[SYS] 2025/04/14 - 01:27:06 | batch update finished 
[SYS] 2025/04/14 - 01:27:11 | batch update started 
[SYS] 2025/04/14 - 01:27:11 | batch update finished 
[SYS] 2025/04/14 - 01:27:16 | batch update started 
[SYS] 2025/04/14 - 01:27:16 | batch update finished 
[SYS] 2025/04/14 - 01:27:22 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:27:22 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:27:22 | batch update started 
[SYS] 2025/04/14 - 01:27:22 | batch update finished 
[SYS] 2025/04/14 - 01:27:27 | batch update started 
[SYS] 2025/04/14 - 01:27:27 | batch update finished 
[SYS] 2025/04/14 - 01:27:32 | batch update started 
[SYS] 2025/04/14 - 01:27:32 | batch update finished 
[SYS] 2025/04/14 - 01:27:37 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:27:37 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:27:37 | batch update started 
[SYS] 2025/04/14 - 01:27:37 | batch update finished 
[SYS] 2025/04/14 - 01:27:42 | batch update started 
[SYS] 2025/04/14 - 01:27:42 | batch update finished 
[SYS] 2025/04/14 - 01:27:47 | batch update started 
[SYS] 2025/04/14 - 01:27:47 | batch update finished 
[SYS] 2025/04/14 - 01:27:52 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:27:52 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:27:52 | batch update started 
[SYS] 2025/04/14 - 01:27:52 | batch update finished 
[SYS] 2025/04/14 - 01:27:57 | batch update started 
[SYS] 2025/04/14 - 01:27:57 | batch update finished 
[SYS] 2025/04/14 - 01:28:02 | batch update started 
[SYS] 2025/04/14 - 01:28:02 | batch update finished 
[SYS] 2025/04/14 - 01:28:08 | syncing options from database 
[SYS] 2025/04/14 - 01:28:08 | syncing channels from database 
[SYS] 2025/04/14 - 01:28:08 | channels synced from database 
[SYS] 2025/04/14 - 01:28:08 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:28:08 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:28:08 | batch update started 
[SYS] 2025/04/14 - 01:28:08 | batch update finished 
[SYS] 2025/04/14 - 01:28:13 | batch update started 
[SYS] 2025/04/14 - 01:28:13 | batch update finished 
[SYS] 2025/04/14 - 01:28:18 | batch update started 
[SYS] 2025/04/14 - 01:28:18 | batch update finished 
[SYS] 2025/04/14 - 01:28:23 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:28:23 | batch update started 
[SYS] 2025/04/14 - 01:28:23 | batch update finished 
[SYS] 2025/04/14 - 01:28:23 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:28:28 | batch update started 
[SYS] 2025/04/14 - 01:28:28 | batch update finished 
[SYS] 2025/04/14 - 01:28:33 | batch update started 
[SYS] 2025/04/14 - 01:28:33 | batch update finished 
[SYS] 2025/04/14 - 01:28:38 | batch update started 
[SYS] 2025/04/14 - 01:28:38 | batch update finished 
[SYS] 2025/04/14 - 01:28:38 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:28:38 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:28:44 | batch update started 
[SYS] 2025/04/14 - 01:28:44 | batch update finished 
[SYS] 2025/04/14 - 01:28:49 | batch update started 
[SYS] 2025/04/14 - 01:28:49 | batch update finished 
[SYS] 2025/04/14 - 01:28:54 | batch update started 
[SYS] 2025/04/14 - 01:28:54 | batch update finished 
[SYS] 2025/04/14 - 01:28:54 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:28:54 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:28:59 | batch update started 
[SYS] 2025/04/14 - 01:28:59 | batch update finished 
[SYS] 2025/04/14 - 01:29:04 | batch update started 
[SYS] 2025/04/14 - 01:29:04 | batch update finished 
[SYS] 2025/04/14 - 01:29:09 | syncing options from database 
[SYS] 2025/04/14 - 01:29:09 | syncing channels from database 
[SYS] 2025/04/14 - 01:29:09 | channels synced from database 
[SYS] 2025/04/14 - 01:29:09 | batch update started 
[SYS] 2025/04/14 - 01:29:09 | batch update finished 
[SYS] 2025/04/14 - 01:29:09 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:29:09 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:29:15 | batch update started 
[SYS] 2025/04/14 - 01:29:15 | batch update finished 
[SYS] 2025/04/14 - 01:29:20 | batch update started 
[SYS] 2025/04/14 - 01:29:20 | batch update finished 
[SYS] 2025/04/14 - 01:29:25 | batch update started 
[SYS] 2025/04/14 - 01:29:25 | batch update finished 
[SYS] 2025/04/14 - 01:29:25 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:29:25 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:29:30 | batch update started 
[SYS] 2025/04/14 - 01:29:30 | batch update finished 
[SYS] 2025/04/14 - 01:29:35 | batch update started 
[SYS] 2025/04/14 - 01:29:35 | batch update finished 
[SYS] 2025/04/14 - 01:29:40 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:29:40 | batch update started 
[SYS] 2025/04/14 - 01:29:40 | batch update finished 
[SYS] 2025/04/14 - 01:29:40 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:29:45 | batch update started 
[SYS] 2025/04/14 - 01:29:45 | batch update finished 
[SYS] 2025/04/14 - 01:29:50 | batch update started 
[SYS] 2025/04/14 - 01:29:50 | batch update finished 
[SYS] 2025/04/14 - 01:29:55 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:29:55 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:29:55 | batch update started 
[SYS] 2025/04/14 - 01:29:55 | batch update finished 
[SYS] 2025/04/14 - 01:30:00 | batch update started 
[SYS] 2025/04/14 - 01:30:00 | batch update finished 
[SYS] 2025/04/14 - 01:30:05 | batch update started 
[SYS] 2025/04/14 - 01:30:05 | batch update finished 
[SYS] 2025/04/14 - 01:30:10 | syncing options from database 
[SYS] 2025/04/14 - 01:30:10 | syncing channels from database 
[SYS] 2025/04/14 - 01:30:10 | channels synced from database 
[SYS] 2025/04/14 - 01:30:10 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:30:10 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:30:10 | batch update started 
[SYS] 2025/04/14 - 01:30:10 | batch update finished 
[SYS] 2025/04/14 - 01:30:15 | batch update started 
[SYS] 2025/04/14 - 01:30:15 | batch update finished 
[SYS] 2025/04/14 - 01:30:21 | batch update started 
[SYS] 2025/04/14 - 01:30:21 | batch update finished 
[SYS] 2025/04/14 - 01:30:26 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:30:26 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:30:26 | batch update started 
[SYS] 2025/04/14 - 01:30:26 | batch update finished 
[SYS] 2025/04/14 - 01:30:31 | batch update started 
[SYS] 2025/04/14 - 01:30:31 | batch update finished 
[SYS] 2025/04/14 - 01:30:36 | batch update started 
[SYS] 2025/04/14 - 01:30:36 | batch update finished 
[SYS] 2025/04/14 - 01:30:41 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:30:41 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:30:41 | batch update started 
[SYS] 2025/04/14 - 01:30:41 | batch update finished 
[SYS] 2025/04/14 - 01:30:46 | batch update started 
[SYS] 2025/04/14 - 01:30:46 | batch update finished 
[SYS] 2025/04/14 - 01:30:51 | batch update started 
[SYS] 2025/04/14 - 01:30:51 | batch update finished 
[SYS] 2025/04/14 - 01:30:57 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:30:57 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:30:57 | batch update started 
[SYS] 2025/04/14 - 01:30:57 | batch update finished 
[SYS] 2025/04/14 - 01:31:02 | batch update started 
[SYS] 2025/04/14 - 01:31:02 | batch update finished 
[SYS] 2025/04/14 - 01:31:07 | batch update started 
[SYS] 2025/04/14 - 01:31:07 | batch update finished 
[SYS] 2025/04/14 - 01:31:12 | syncing options from database 
[SYS] 2025/04/14 - 01:31:12 | syncing channels from database 
[SYS] 2025/04/14 - 01:31:12 | channels synced from database 
[SYS] 2025/04/14 - 01:31:12 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:31:12 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:31:12 | batch update started 
[SYS] 2025/04/14 - 01:31:12 | batch update finished 
[SYS] 2025/04/14 - 01:31:17 | batch update started 
[SYS] 2025/04/14 - 01:31:17 | batch update finished 
[SYS] 2025/04/14 - 01:31:22 | batch update started 
[SYS] 2025/04/14 - 01:31:22 | batch update finished 
[SYS] 2025/04/14 - 01:31:27 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:31:27 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:31:27 | batch update started 
[SYS] 2025/04/14 - 01:31:27 | batch update finished 
[SYS] 2025/04/14 - 01:31:32 | batch update started 
[SYS] 2025/04/14 - 01:31:32 | batch update finished 
[SYS] 2025/04/14 - 01:31:37 | batch update started 
[SYS] 2025/04/14 - 01:31:37 | batch update finished 
[SYS] 2025/04/14 - 01:31:42 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:31:42 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:31:42 | batch update started 
[SYS] 2025/04/14 - 01:31:42 | batch update finished 
[SYS] 2025/04/14 - 01:31:47 | batch update started 
[SYS] 2025/04/14 - 01:31:47 | batch update finished 
[SYS] 2025/04/14 - 01:31:52 | batch update started 
[SYS] 2025/04/14 - 01:31:52 | batch update finished 
[SYS] 2025/04/14 - 01:31:57 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:31:57 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:31:58 | batch update started 
[SYS] 2025/04/14 - 01:31:58 | batch update finished 
[SYS] 2025/04/14 - 01:32:03 | batch update started 
[SYS] 2025/04/14 - 01:32:03 | batch update finished 
[SYS] 2025/04/14 - 01:32:08 | batch update started 
[SYS] 2025/04/14 - 01:32:08 | batch update finished 
[SYS] 2025/04/14 - 01:32:13 | 正在更新数据看板数据... 
[SYS] 2025/04/14 - 01:32:13 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/14 - 01:32:13 | testing all channels 
[SYS] 2025/04/14 - 01:32:13 | channel test finished 
[SYS] 2025/04/14 - 01:32:13 | syncing options from database 
[SYS] 2025/04/14 - 01:32:13 | syncing channels from database 
