[SYS] 2025/04/19 - 13:00:46 | New API v0.0.0 started 
[SYS] 2025/04/19 - 13:00:46 | using MySQL as database 
[SYS] 2025/04/19 - 13:00:46 | database migration started 
[SYS] 2025/04/19 - 13:00:46 | database migrated 
[SYS] 2025/04/19 - 13:00:46 | using MySQL as database 
[SYS] 2025/04/19 - 13:00:46 | database migration started 
[SYS] 2025/04/19 - 13:00:46 | Redis is enabled 
[SYS] 2025/04/19 - 13:00:46 | memory cache enabled 
[SYS] 2025/04/19 - 13:00:46 | sync frequency: 60 seconds 
[SYS] 2025/04/19 - 13:00:46 | channels synced from database 
[SYS] 2025/04/19 - 13:00:46 | batch update enabled with interval 5s 
[SYS] 2025/04/19 - 13:00:46 | pprof enabled 
[SYS] 2025/04/19 - 13:00:46 | initializing token encoders 
[SYS] 2025/04/19 - 13:00:46 | 正在更新数据看板数据... 
[SYS] 2025/04/19 - 13:00:46 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/19 - 13:00:46 | token encoders initialized 
[SYS] 2025/04/19 - 13:00:46 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/19 - 13:00:51 | batch update started 
[SYS] 2025/04/19 - 13:00:51 | batch update finished 
[SYS] 2025/04/19 - 13:00:56 | batch update started 
[SYS] 2025/04/19 - 13:00:56 | batch update finished 
[SYS] 2025/04/19 - 13:01:00 | 任务进度轮询开始 
[SYS] 2025/04/19 - 13:01:00 | 任务进度轮询完成 
[SYS] 2025/04/19 - 13:01:00 | batch update started 
[SYS] 2025/04/19 - 13:01:00 | batch update finished 
[SYS] 2025/04/19 - 13:01:05 | batch update started 
[SYS] 2025/04/19 - 13:01:05 | batch update finished 
[SYS] 2025/04/19 - 13:01:10 | batch update started 
[SYS] 2025/04/19 - 13:01:10 | batch update finished 
[SYS] 2025/04/19 - 13:01:15 | 任务进度轮询开始 
[SYS] 2025/04/19 - 13:01:15 | 任务进度轮询完成 
[SYS] 2025/04/19 - 13:01:15 | batch update started 
[SYS] 2025/04/19 - 13:01:15 | batch update finished 
[SYS] 2025/04/19 - 13:01:20 | batch update started 
[SYS] 2025/04/19 - 13:01:20 | batch update finished 
[SYS] 2025/04/19 - 13:01:25 | batch update started 
[SYS] 2025/04/19 - 13:01:25 | batch update finished 
[GIN] 2025/04/19 - 13:01:28 | 20250419130128913254756FoFv87Sm | 200 |    2.405566ms |             ::1 |     GET /detail
[GIN] 2025/04/19 - 13:01:29 | 2025041913012898200744673EvivrZ | 200 |  124.763323ms |             ::1 |     GET /assets/index-BhPV7bVT.js
