[SYS] 2025/04/04 - 18:46:46 | New API v0.0.0 started 
[SYS] 2025/04/04 - 18:46:46 | using MySQL as database 
[SYS] 2025/04/04 - 18:46:46 | database migration started 
[SYS] 2025/04/04 - 18:46:46 | database migrated 
[SYS] 2025/04/04 - 18:46:46 | using MySQL as database 
[SYS] 2025/04/04 - 18:46:46 | database migration started 
[SYS] 2025/04/04 - 18:46:47 | Redis is enabled 
[SYS] 2025/04/04 - 18:46:47 | memory cache enabled 
[SYS] 2025/04/04 - 18:46:47 | sync frequency: 60 seconds 
[SYS] 2025/04/04 - 18:46:47 | channels synced from database 
[SYS] 2025/04/04 - 18:46:47 | batch update enabled with interval 5s 
[SYS] 2025/04/04 - 18:46:47 | pprof enabled 
[SYS] 2025/04/04 - 18:46:47 | initializing token encoders 
[SYS] 2025/04/04 - 18:46:47 | 正在更新数据看板数据... 
[SYS] 2025/04/04 - 18:46:47 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/04 - 18:46:47 | token encoders initialized 
[SYS] 2025/04/04 - 18:46:47 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/04 - 18:46:52 | batch update started 
[SYS] 2025/04/04 - 18:46:52 | batch update finished 
[SYS] 2025/04/04 - 18:46:57 | batch update started 
[SYS] 2025/04/04 - 18:46:57 | batch update finished 
[SYS] 2025/04/04 - 18:47:02 | 任务进度轮询开始 
[SYS] 2025/04/04 - 18:47:02 | batch update started 
[SYS] 2025/04/04 - 18:47:02 | batch update finished 
[SYS] 2025/04/04 - 18:47:02 | 任务进度轮询完成 
[SYS] 2025/04/04 - 18:47:07 | batch update started 
[SYS] 2025/04/04 - 18:47:07 | batch update finished 
[SYS] 2025/04/04 - 18:47:12 | batch update started 
[SYS] 2025/04/04 - 18:47:12 | batch update finished 
[SYS] 2025/04/04 - 18:47:17 | 任务进度轮询开始 
[SYS] 2025/04/04 - 18:47:17 | 任务进度轮询完成 
[SYS] 2025/04/04 - 18:47:17 | batch update started 
[SYS] 2025/04/04 - 18:47:17 | batch update finished 
[SYS] 2025/04/04 - 18:47:22 | batch update started 
[SYS] 2025/04/04 - 18:47:22 | batch update finished 
[SYS] 2025/04/04 - 18:47:27 | batch update started 
[SYS] 2025/04/04 - 18:47:27 | batch update finished 
[SYS] 2025/04/04 - 18:47:32 | 任务进度轮询开始 
[SYS] 2025/04/04 - 18:47:32 | 任务进度轮询完成 
[SYS] 2025/04/04 - 18:47:32 | batch update started 
[SYS] 2025/04/04 - 18:47:32 | batch update finished 
[SYS] 2025/04/04 - 18:47:37 | batch update started 
[SYS] 2025/04/04 - 18:47:37 | batch update finished 
[SYS] 2025/04/04 - 18:47:42 | batch update started 
[SYS] 2025/04/04 - 18:47:42 | batch update finished 
[SYS] 2025/04/04 - 18:47:47 | syncing channels from database 
[SYS] 2025/04/04 - 18:47:47 | syncing options from database 
[SYS] 2025/04/04 - 18:47:47 | channels synced from database 
[SYS] 2025/04/04 - 18:47:47 | 任务进度轮询开始 
