[SYS] 2025/04/14 - 01:19:28 | New API v0.0.0 started 
[SYS] 2025/04/14 - 01:19:28 | using MySQL as database 
[SYS] 2025/04/14 - 01:19:28 | database migration started 
[SYS] 2025/04/14 - 01:19:28 | database migrated 
[SYS] 2025/04/14 - 01:19:28 | using MySQL as database 
[SYS] 2025/04/14 - 01:19:28 | database migration started 
[SYS] 2025/04/14 - 01:19:28 | Redis is enabled 
[SYS] 2025/04/14 - 01:19:28 | memory cache enabled 
[SYS] 2025/04/14 - 01:19:28 | sync frequency: 60 seconds 
[SYS] 2025/04/14 - 01:19:28 | channels synced from database 
[SYS] 2025/04/14 - 01:19:28 | batch update enabled with interval 5s 
[SYS] 2025/04/14 - 01:19:28 | pprof enabled 
[SYS] 2025/04/14 - 01:19:28 | initializing token encoders 
[SYS] 2025/04/14 - 01:19:28 | 正在更新数据看板数据... 
[SYS] 2025/04/14 - 01:19:28 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/14 - 01:19:29 | token encoders initialized 
[SYS] 2025/04/14 - 01:19:29 | FRONTEND_BASE_URL is ignored on master node 
[GIN] 2025/04/14 - 01:19:33 | 20250414011933242357284AnRG7SBA | 200 |   13.577311ms |             ::1 |     GET /setting?tab=system
[GIN] 2025/04/14 - 01:19:33 | 20250414011933382782229d0dVrOWZ | 200 |  234.714739ms |             ::1 |     GET /assets/index-DfAuQJ5O.js
[SYS] 2025/04/14 - 01:19:34 | batch update started 
[SYS] 2025/04/14 - 01:19:34 | batch update finished 
[GIN] 2025/04/14 - 01:19:34 | 20250414011934769052679IAjiCbKz | 200 |    1.147853ms |             ::1 |     GET /api/status
[GIN] 2025/04/14 - 01:19:34 | 20250414011934922871832wiy40M5m | 200 |     1.78064ms |             ::1 |     GET /api/option/
[SYS] 2025/04/14 - 01:19:39 | batch update started 
[SYS] 2025/04/14 - 01:19:39 | batch update finished 
[SYS] 2025/04/14 - 01:19:44 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:19:44 | batch update started 
[SYS] 2025/04/14 - 01:19:44 | batch update finished 
[SYS] 2025/04/14 - 01:19:44 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:19:49 | batch update started 
[SYS] 2025/04/14 - 01:19:49 | batch update finished 
[SYS] 2025/04/14 - 01:19:54 | batch update started 
[SYS] 2025/04/14 - 01:19:54 | batch update finished 
[SYS] 2025/04/14 - 01:19:59 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:19:59 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:19:59 | batch update started 
[SYS] 2025/04/14 - 01:19:59 | batch update finished 
[SYS] 2025/04/14 - 01:20:04 | batch update started 
[SYS] 2025/04/14 - 01:20:04 | batch update finished 
[SYS] 2025/04/14 - 01:20:10 | batch update started 
[SYS] 2025/04/14 - 01:20:10 | batch update finished 
[SYS] 2025/04/14 - 01:20:15 | 任务进度轮询开始 
[SYS] 2025/04/14 - 01:20:15 | 任务进度轮询完成 
[SYS] 2025/04/14 - 01:20:15 | batch update started 
[SYS] 2025/04/14 - 01:20:15 | batch update finished 
[SYS] 2025/04/14 - 01:20:20 | batch update started 
[SYS] 2025/04/14 - 01:20:20 | batch update finished 
