[SYS] 2025/03/30 - 23:43:14 | New API v0.0.0 started 
[SYS] 2025/03/30 - 23:43:14 | using MySQL as database 
[SYS] 2025/03/30 - 23:43:14 | database migration started 
[SYS] 2025/03/30 - 23:43:15 | database migrated 
[SYS] 2025/03/30 - 23:43:15 | using MySQL as database 
[SYS] 2025/03/30 - 23:43:15 | database migration started 
[SYS] 2025/03/30 - 23:43:16 | Redis is enabled 
[SYS] 2025/03/30 - 23:43:16 | memory cache enabled 
[SYS] 2025/03/30 - 23:43:16 | sync frequency: 60 seconds 
[SYS] 2025/03/30 - 23:43:16 | channels synced from database 
[SYS] 2025/03/30 - 23:43:16 | batch update enabled with interval 5s 
[SYS] 2025/03/30 - 23:43:16 | pprof enabled 
[SYS] 2025/03/30 - 23:43:16 | initializing token encoders 
[SYS] 2025/03/30 - 23:43:16 | 正在更新数据看板数据... 
[SYS] 2025/03/30 - 23:43:16 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/03/30 - 23:43:16 | token encoders initialized 
[SYS] 2025/03/30 - 23:43:16 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/03/30 - 23:43:21 | batch update started 
[SYS] 2025/03/30 - 23:43:21 | batch update finished 
[SYS] 2025/03/30 - 23:43:23 | batch update started 
[SYS] 2025/03/30 - 23:43:23 | batch update finished 
[GIN] 2025/03/30 - 23:43:24 | 20250330234324892605497aiq0D1T6 | 200 |   11.058017ms |             ::1 |     GET /login
[GIN] 2025/03/30 - 23:43:28 | 202503302343284530640229xpkbAtk | 200 |    2.409767ms |             ::1 |     GET /api/status
[SYS] 2025/03/30 - 23:43:28 | 任务进度轮询开始 
[SYS] 2025/03/30 - 23:43:28 | 任务进度轮询完成 
[SYS] 2025/03/30 - 23:43:28 | batch update started 
[SYS] 2025/03/30 - 23:43:28 | batch update finished 
[SYS] 2025/03/30 - 23:43:33 | batch update started 
[SYS] 2025/03/30 - 23:43:33 | batch update finished 
[SYS] 2025/03/30 - 23:43:38 | batch update started 
[SYS] 2025/03/30 - 23:43:38 | batch update finished 
[SYS] 2025/03/30 - 23:43:43 | 任务进度轮询开始 
[SYS] 2025/03/30 - 23:43:43 | 任务进度轮询完成 
[SYS] 2025/03/30 - 23:43:43 | batch update started 
[SYS] 2025/03/30 - 23:43:43 | batch update finished 
[SYS] 2025/03/30 - 23:43:48 | batch update started 
[SYS] 2025/03/30 - 23:43:48 | batch update finished 
[SYS] 2025/03/30 - 23:43:51 | batch update started 
[SYS] 2025/03/30 - 23:43:51 | batch update finished 
[SYS] 2025/03/30 - 23:43:56 | 任务进度轮询开始 
[SYS] 2025/03/30 - 23:43:56 | 任务进度轮询完成 
[SYS] 2025/03/30 - 23:43:56 | batch update started 
[SYS] 2025/03/30 - 23:43:56 | batch update finished 
[SYS] 2025/03/30 - 23:44:01 | batch update started 
[SYS] 2025/03/30 - 23:44:01 | batch update finished 
[SYS] 2025/03/30 - 23:44:06 | batch update started 
[SYS] 2025/03/30 - 23:44:06 | batch update finished 
[SYS] 2025/03/30 - 23:44:11 | syncing options from database 
[SYS] 2025/03/30 - 23:44:11 | syncing channels from database 
[SYS] 2025/03/30 - 23:44:11 | 任务进度轮询开始 
[SYS] 2025/03/30 - 23:44:11 | 任务进度轮询完成 
[SYS] 2025/03/30 - 23:44:11 | channels synced from database 
[SYS] 2025/03/30 - 23:44:11 | batch update started 
[SYS] 2025/03/30 - 23:44:11 | batch update finished 
[SYS] 2025/03/30 - 23:44:16 | batch update started 
[SYS] 2025/03/30 - 23:44:16 | batch update finished 
