[SYS] 2025/04/12 - 10:16:27 | New API v0.0.0 started 
[SYS] 2025/04/12 - 10:16:27 | using MySQL as database 
[SYS] 2025/04/12 - 10:16:27 | database migration started 
[SYS] 2025/04/12 - 10:16:29 | database migrated 
[SYS] 2025/04/12 - 10:16:29 | using MySQL as database 
[SYS] 2025/04/12 - 10:16:29 | database migration started 
[SYS] 2025/04/12 - 10:16:29 | Redis is enabled 
[SYS] 2025/04/12 - 10:16:29 | memory cache enabled 
[SYS] 2025/04/12 - 10:16:29 | sync frequency: 60 seconds 
[SYS] 2025/04/12 - 10:16:29 | channels synced from database 
[SYS] 2025/04/12 - 10:16:29 | batch update enabled with interval 5s 
[SYS] 2025/04/12 - 10:16:29 | pprof enabled 
[SYS] 2025/04/12 - 10:16:29 | initializing token encoders 
[SYS] 2025/04/12 - 10:16:29 | 正在更新数据看板数据... 
[SYS] 2025/04/12 - 10:16:29 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/12 - 10:16:30 | token encoders initialized 
[SYS] 2025/04/12 - 10:16:30 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/12 - 10:16:34 | batch update started 
[SYS] 2025/04/12 - 10:16:34 | batch update finished 
[SYS] 2025/04/12 - 10:16:39 | batch update started 
[SYS] 2025/04/12 - 10:16:39 | batch update finished 
[GIN] 2025/04/12 - 10:16:39 | 20250412101639927569403ooqjfmWZ | 200 |   43.955275ms |             ::1 |     GET /
[SYS] 2025/04/12 - 10:16:44 | 任务进度轮询开始 
[SYS] 2025/04/12 - 10:16:44 | batch update started 
[SYS] 2025/04/12 - 10:16:44 | batch update finished 
[SYS] 2025/04/12 - 10:16:44 | 任务进度轮询完成 
[SYS] 2025/04/12 - 10:16:49 | batch update started 
[SYS] 2025/04/12 - 10:16:49 | batch update finished 
[SYS] 2025/04/12 - 10:16:54 | batch update started 
[SYS] 2025/04/12 - 10:16:54 | batch update finished 
[SYS] 2025/04/12 - 10:16:59 | batch update started 
[SYS] 2025/04/12 - 10:16:59 | batch update finished 
[SYS] 2025/04/12 - 10:16:59 | 任务进度轮询开始 
[SYS] 2025/04/12 - 10:16:59 | 任务进度轮询完成 
[SYS] 2025/04/12 - 10:17:04 | batch update started 
[SYS] 2025/04/12 - 10:17:04 | batch update finished 
[SYS] 2025/04/12 - 10:17:09 | batch update started 
[SYS] 2025/04/12 - 10:17:09 | batch update finished 
[SYS] 2025/04/12 - 10:17:14 | batch update started 
[SYS] 2025/04/12 - 10:17:14 | batch update finished 
[SYS] 2025/04/12 - 10:17:14 | 任务进度轮询开始 
[SYS] 2025/04/12 - 10:17:14 | 任务进度轮询完成 
[SYS] 2025/04/12 - 10:17:19 | batch update started 
[SYS] 2025/04/12 - 10:17:19 | batch update finished 
[SYS] 2025/04/12 - 10:17:24 | batch update started 
[SYS] 2025/04/12 - 10:17:24 | batch update finished 
[SYS] 2025/04/12 - 10:17:29 | syncing options from database 
[SYS] 2025/04/12 - 10:17:29 | syncing channels from database 
[SYS] 2025/04/12 - 10:17:29 | channels synced from database 
[SYS] 2025/04/12 - 10:17:29 | 任务进度轮询开始 
[SYS] 2025/04/12 - 10:17:29 | 任务进度轮询完成 
[SYS] 2025/04/12 - 10:17:29 | batch update started 
[SYS] 2025/04/12 - 10:17:29 | batch update finished 
[SYS] 2025/04/12 - 10:17:34 | batch update started 
[SYS] 2025/04/12 - 10:17:34 | batch update finished 
[SYS] 2025/04/12 - 10:17:39 | batch update started 
[SYS] 2025/04/12 - 10:17:39 | batch update finished 
[SYS] 2025/04/12 - 10:17:44 | 任务进度轮询开始 
[SYS] 2025/04/12 - 10:17:44 | 任务进度轮询完成 
[SYS] 2025/04/12 - 10:17:44 | batch update started 
[SYS] 2025/04/12 - 10:17:44 | batch update finished 
[SYS] 2025/04/12 - 10:17:49 | batch update started 
[SYS] 2025/04/12 - 10:17:49 | batch update finished 
[SYS] 2025/04/12 - 10:17:54 | batch update started 
[SYS] 2025/04/12 - 10:17:54 | batch update finished 
[SYS] 2025/04/12 - 10:17:59 | 任务进度轮询开始 
[SYS] 2025/04/12 - 10:17:59 | 任务进度轮询完成 
[SYS] 2025/04/12 - 10:17:59 | batch update started 
[SYS] 2025/04/12 - 10:17:59 | batch update finished 
[SYS] 2025/04/12 - 10:18:04 | batch update started 
[SYS] 2025/04/12 - 10:18:04 | batch update finished 
[SYS] 2025/04/12 - 10:18:09 | batch update started 
[SYS] 2025/04/12 - 10:18:09 | batch update finished 
[SYS] 2025/04/12 - 10:18:14 | 任务进度轮询开始 
[SYS] 2025/04/12 - 10:18:14 | 任务进度轮询完成 
[SYS] 2025/04/12 - 10:18:14 | batch update started 
[SYS] 2025/04/12 - 10:18:14 | batch update finished 
[SYS] 2025/04/12 - 10:18:19 | batch update started 
[SYS] 2025/04/12 - 10:18:19 | batch update finished 
[SYS] 2025/04/12 - 10:18:24 | batch update started 
[SYS] 2025/04/12 - 10:18:24 | batch update finished 
[SYS] 2025/04/12 - 10:18:29 | syncing options from database 
[SYS] 2025/04/12 - 10:18:29 | syncing channels from database 
[SYS] 2025/04/12 - 10:18:29 | channels synced from database 
[SYS] 2025/04/12 - 10:18:29 | 任务进度轮询开始 
[SYS] 2025/04/12 - 10:18:29 | 任务进度轮询完成 
[SYS] 2025/04/12 - 10:18:29 | batch update started 
[SYS] 2025/04/12 - 10:18:29 | batch update finished 
[SYS] 2025/04/12 - 10:18:34 | batch update started 
[SYS] 2025/04/12 - 10:18:34 | batch update finished 
[SYS] 2025/04/12 - 10:18:39 | batch update started 
[SYS] 2025/04/12 - 10:18:39 | batch update finished 
