[SYS] 2025/03/30 - 23:30:24 | New API v0.0.0 started 
[SYS] 2025/03/30 - 23:30:24 | using MySQL as database 
[SYS] 2025/03/30 - 23:30:24 | database migration started 
[SYS] 2025/03/30 - 23:30:24 | database migrated 
[SYS] 2025/03/30 - 23:30:24 | using MySQL as database 
[SYS] 2025/03/30 - 23:30:24 | database migration started 
[SYS] 2025/03/30 - 23:30:23 | Redis is enabled 
[SYS] 2025/03/30 - 23:30:23 | memory cache enabled 
[SYS] 2025/03/30 - 23:30:23 | sync frequency: 60 seconds 
[SYS] 2025/03/30 - 23:30:23 | channels synced from database 
[SYS] 2025/03/30 - 23:30:23 | 正在更新数据看板数据... 
[SYS] 2025/03/30 - 23:30:23 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/03/30 - 23:30:23 | batch update enabled with interval 5s 
[SYS] 2025/03/30 - 23:30:23 | pprof enabled 
[SYS] 2025/03/30 - 23:30:23 | initializing token encoders 
[SYS] 2025/03/30 - 23:30:24 | token encoders initialized 
[SYS] 2025/03/30 - 23:30:24 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/03/30 - 23:30:28 | batch update started 
[SYS] 2025/03/30 - 23:30:28 | batch update finished 
[SYS] 2025/03/30 - 23:30:33 | batch update started 
[SYS] 2025/03/30 - 23:30:33 | batch update finished 
[SYS] 2025/03/30 - 23:30:38 | 任务进度轮询开始 
[SYS] 2025/03/30 - 23:30:38 | batch update started 
[SYS] 2025/03/30 - 23:30:38 | batch update finished 
[SYS] 2025/03/30 - 23:30:38 | 任务进度轮询完成 
[SYS] 2025/03/30 - 23:30:43 | batch update started 
[SYS] 2025/03/30 - 23:30:43 | batch update finished 
[SYS] 2025/03/30 - 23:30:48 | batch update started 
[SYS] 2025/03/30 - 23:30:48 | batch update finished 
[GIN] 2025/03/30 - 23:30:48 | 20250330233048635952026XsZmtILt | 200 |    5.872966ms |             ::1 |     GET /login
[GIN] 2025/03/30 - 23:30:48 | 20250330233048738454318TsJx84ng | 200 |   137.25465ms |             ::1 |     GET /assets/index-PR6BFIzm.js
[GIN] 2025/03/30 - 23:30:51 | 20250330233051583223193mncyDY0o | 200 |    8.776841ms |             ::1 |     GET /api/status
[SYS] 2025/03/30 - 23:30:50 | batch update started 
[SYS] 2025/03/30 - 23:30:50 | batch update finished 
[SYS] 2025/03/30 - 23:30:50 | 任务进度轮询开始 
[SYS] 2025/03/30 - 23:30:50 | 任务进度轮询完成 
[SYS] 2025/03/30 - 23:30:55 | batch update started 
[SYS] 2025/03/30 - 23:30:55 | batch update finished 
[SYS] 2025/03/30 - 23:31:00 | batch update started 
[SYS] 2025/03/30 - 23:31:00 | batch update finished 
[SYS] 2025/03/30 - 23:31:05 | batch update started 
[SYS] 2025/03/30 - 23:31:05 | batch update finished 
[SYS] 2025/03/30 - 23:31:05 | 任务进度轮询开始 
[SYS] 2025/03/30 - 23:31:05 | 任务进度轮询完成 
[SYS] 2025/03/30 - 23:31:10 | batch update started 
[SYS] 2025/03/30 - 23:31:10 | batch update finished 
[SYS] 2025/03/30 - 23:31:15 | batch update started 
[SYS] 2025/03/30 - 23:31:15 | batch update finished 
[SYS] 2025/03/30 - 23:31:18 | syncing channels from database 
[SYS] 2025/03/30 - 23:31:18 | syncing options from database 
[SYS] 2025/03/30 - 23:31:18 | channels synced from database 
[SYS] 2025/03/30 - 23:31:18 | batch update started 
[SYS] 2025/03/30 - 23:31:18 | batch update finished 
[SYS] 2025/03/30 - 23:31:18 | 任务进度轮询开始 
[SYS] 2025/03/30 - 23:31:18 | 任务进度轮询完成 
[SYS] 2025/03/30 - 23:31:23 | batch update started 
[SYS] 2025/03/30 - 23:31:23 | batch update finished 
[SYS] 2025/03/30 - 23:31:28 | batch update started 
[SYS] 2025/03/30 - 23:31:28 | batch update finished 
[SYS] 2025/03/30 - 23:31:33 | batch update started 
[SYS] 2025/03/30 - 23:31:33 | batch update finished 
[SYS] 2025/03/30 - 23:31:33 | 任务进度轮询开始 
[SYS] 2025/03/30 - 23:31:33 | 任务进度轮询完成 
[SYS] 2025/03/30 - 23:31:38 | batch update started 
[SYS] 2025/03/30 - 23:31:38 | batch update finished 
[SYS] 2025/03/30 - 23:31:43 | batch update started 
[SYS] 2025/03/30 - 23:31:43 | batch update finished 
[SYS] 2025/03/30 - 23:31:46 | batch update started 
[SYS] 2025/03/30 - 23:31:46 | batch update finished 
[SYS] 2025/03/30 - 23:31:46 | 任务进度轮询开始 
[SYS] 2025/03/30 - 23:31:46 | 任务进度轮询完成 
[SYS] 2025/03/30 - 23:31:51 | batch update started 
[SYS] 2025/03/30 - 23:31:51 | batch update finished 
[SYS] 2025/03/30 - 23:31:56 | batch update started 
[SYS] 2025/03/30 - 23:31:56 | batch update finished 
[SYS] 2025/03/30 - 23:32:01 | batch update started 
[SYS] 2025/03/30 - 23:32:01 | batch update finished 
[SYS] 2025/03/30 - 23:32:01 | 任务进度轮询开始 
[SYS] 2025/03/30 - 23:32:01 | 任务进度轮询完成 
[SYS] 2025/03/30 - 23:32:06 | batch update started 
[SYS] 2025/03/30 - 23:32:06 | batch update finished 
[SYS] 2025/03/30 - 23:32:11 | batch update started 
