[SYS] 2025/04/11 - 22:36:51 | New API v0.0.0 started 
[SYS] 2025/04/11 - 22:36:51 | using MySQL as database 
[SYS] 2025/04/11 - 22:36:51 | database migration started 
[SYS] 2025/04/11 - 22:36:52 | database migrated 
[SYS] 2025/04/11 - 22:36:52 | using MySQL as database 
[SYS] 2025/04/11 - 22:36:52 | database migration started 
[SYS] 2025/04/11 - 22:36:52 | Redis is enabled 
[SYS] 2025/04/11 - 22:36:52 | memory cache enabled 
[SYS] 2025/04/11 - 22:36:52 | sync frequency: 60 seconds 
[SYS] 2025/04/11 - 22:36:52 | channels synced from database 
[SYS] 2025/04/11 - 22:36:52 | batch update enabled with interval 5s 
[SYS] 2025/04/11 - 22:36:52 | pprof enabled 
[SYS] 2025/04/11 - 22:36:52 | initializing token encoders 
[SYS] 2025/04/11 - 22:36:52 | 正在更新数据看板数据... 
[SYS] 2025/04/11 - 22:36:52 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/11 - 22:36:53 | token encoders initialized 
[SYS] 2025/04/11 - 22:36:53 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/11 - 22:36:58 | batch update started 
[SYS] 2025/04/11 - 22:36:58 | batch update finished 
[SYS] 2025/04/11 - 22:37:03 | batch update started 
[SYS] 2025/04/11 - 22:37:03 | batch update finished 
[SYS] 2025/04/11 - 22:37:08 | 任务进度轮询开始 
[SYS] 2025/04/11 - 22:37:08 | batch update started 
[SYS] 2025/04/11 - 22:37:08 | batch update finished 
[SYS] 2025/04/11 - 22:37:08 | 任务进度轮询完成 
[SYS] 2025/04/11 - 22:37:13 | batch update started 
[SYS] 2025/04/11 - 22:37:13 | batch update finished 
[SYS] 2025/04/11 - 22:37:18 | batch update started 
[SYS] 2025/04/11 - 22:37:18 | batch update finished 
[SYS] 2025/04/11 - 22:37:23 | batch update started 
[SYS] 2025/04/11 - 22:37:23 | batch update finished 
[SYS] 2025/04/11 - 22:37:23 | 任务进度轮询开始 
[SYS] 2025/04/11 - 22:37:23 | 任务进度轮询完成 
[SYS] 2025/04/11 - 22:37:29 | batch update started 
[SYS] 2025/04/11 - 22:37:29 | batch update finished 
[SYS] 2025/04/11 - 22:37:34 | batch update started 
[SYS] 2025/04/11 - 22:37:34 | batch update finished 
[SYS] 2025/04/11 - 22:37:39 | batch update started 
[SYS] 2025/04/11 - 22:37:39 | batch update finished 
[SYS] 2025/04/11 - 22:37:39 | 任务进度轮询开始 
[SYS] 2025/04/11 - 22:37:39 | 任务进度轮询完成 
[SYS] 2025/04/11 - 22:37:44 | batch update started 
[SYS] 2025/04/11 - 22:37:44 | batch update finished 
[SYS] 2025/04/11 - 22:37:49 | batch update started 
[SYS] 2025/04/11 - 22:37:49 | batch update finished 
[SYS] 2025/04/11 - 22:37:54 | syncing channels from database 
[SYS] 2025/04/11 - 22:37:54 | syncing options from database 
[SYS] 2025/04/11 - 22:37:54 | batch update started 
[SYS] 2025/04/11 - 22:37:54 | batch update finished 
[SYS] 2025/04/11 - 22:37:54 | 任务进度轮询开始 
[SYS] 2025/04/11 - 22:37:54 | 任务进度轮询完成 
[SYS] 2025/04/11 - 22:37:54 | channels synced from database 
[SYS] 2025/04/11 - 22:37:59 | batch update started 
[SYS] 2025/04/11 - 22:37:59 | batch update finished 
[SYS] 2025/04/11 - 22:38:05 | batch update started 
[SYS] 2025/04/11 - 22:38:05 | batch update finished 
[SYS] 2025/04/11 - 22:38:10 | batch update started 
[SYS] 2025/04/11 - 22:38:10 | batch update finished 
[SYS] 2025/04/11 - 22:38:10 | 任务进度轮询开始 
[SYS] 2025/04/11 - 22:38:10 | 任务进度轮询完成 
[SYS] 2025/04/11 - 22:38:15 | batch update started 
[SYS] 2025/04/11 - 22:38:15 | batch update finished 
[SYS] 2025/04/11 - 22:38:20 | batch update started 
[SYS] 2025/04/11 - 22:38:20 | batch update finished 
[SYS] 2025/04/11 - 22:38:25 | batch update started 
[SYS] 2025/04/11 - 22:38:25 | batch update finished 
[SYS] 2025/04/11 - 22:38:25 | 任务进度轮询开始 
[SYS] 2025/04/11 - 22:38:25 | 任务进度轮询完成 
[SYS] 2025/04/11 - 22:38:30 | batch update started 
[SYS] 2025/04/11 - 22:38:30 | batch update finished 
[SYS] 2025/04/11 - 22:38:36 | batch update started 
[SYS] 2025/04/11 - 22:38:36 | batch update finished 
[SYS] 2025/04/11 - 22:38:41 | 任务进度轮询开始 
[SYS] 2025/04/11 - 22:38:41 | batch update started 
[SYS] 2025/04/11 - 22:38:41 | batch update finished 
[SYS] 2025/04/11 - 22:38:41 | 任务进度轮询完成 
[SYS] 2025/04/11 - 22:38:46 | batch update started 
[SYS] 2025/04/11 - 22:38:46 | batch update finished 
[SYS] 2025/04/11 - 22:38:51 | batch update started 
[SYS] 2025/04/11 - 22:38:51 | batch update finished 
[SYS] 2025/04/11 - 22:38:56 | syncing options from database 
[SYS] 2025/04/11 - 22:38:56 | 任务进度轮询开始 
[SYS] 2025/04/11 - 22:38:56 | batch update started 
[SYS] 2025/04/11 - 22:38:56 | batch update finished 
[SYS] 2025/04/11 - 22:38:56 | syncing channels from database 
[SYS] 2025/04/11 - 22:38:56 | 任务进度轮询完成 
[SYS] 2025/04/11 - 22:38:56 | channels synced from database 
[SYS] 2025/04/11 - 22:39:01 | batch update started 
[SYS] 2025/04/11 - 22:39:01 | batch update finished 
[SYS] 2025/04/11 - 22:39:06 | batch update started 
[SYS] 2025/04/11 - 22:39:06 | batch update finished 
[SYS] 2025/04/11 - 22:39:12 | batch update started 
[SYS] 2025/04/11 - 22:39:12 | batch update finished 
[SYS] 2025/04/11 - 22:39:12 | 任务进度轮询开始 
[SYS] 2025/04/11 - 22:39:12 | 任务进度轮询完成 
[SYS] 2025/04/11 - 22:39:17 | batch update started 
[SYS] 2025/04/11 - 22:39:17 | batch update finished 
[SYS] 2025/04/11 - 22:39:22 | batch update started 
[SYS] 2025/04/11 - 22:39:22 | batch update finished 
[SYS] 2025/04/11 - 22:39:27 | batch update started 
[SYS] 2025/04/11 - 22:39:27 | batch update finished 
[SYS] 2025/04/11 - 22:39:27 | 任务进度轮询开始 
[SYS] 2025/04/11 - 22:39:27 | 任务进度轮询完成 
[SYS] 2025/04/11 - 22:39:32 | batch update started 
[SYS] 2025/04/11 - 22:39:32 | batch update finished 
[SYS] 2025/04/11 - 22:39:37 | batch update started 
[SYS] 2025/04/11 - 22:39:37 | batch update finished 
[SYS] 2025/04/11 - 22:39:43 | 任务进度轮询开始 
[SYS] 2025/04/11 - 22:39:43 | 任务进度轮询完成 
