[SYS] 2025/04/09 - 00:05:12 | New API v0.0.0 started 
[SYS] 2025/04/09 - 00:05:12 | using MySQL as database 
[SYS] 2025/04/09 - 00:05:12 | database migration started 
[SYS] 2025/04/09 - 00:05:13 | database migrated 
[SYS] 2025/04/09 - 00:05:13 | using MySQL as database 
[SYS] 2025/04/09 - 00:05:13 | database migration started 
[SYS] 2025/04/09 - 00:05:13 | Redis is enabled 
[SYS] 2025/04/09 - 00:05:13 | memory cache enabled 
[SYS] 2025/04/09 - 00:05:13 | sync frequency: 60 seconds 
[SYS] 2025/04/09 - 00:05:13 | channels synced from database 
[SYS] 2025/04/09 - 00:05:13 | batch update enabled with interval 5s 
[SYS] 2025/04/09 - 00:05:13 | pprof enabled 
[SYS] 2025/04/09 - 00:05:13 | initializing token encoders 
[SYS] 2025/04/09 - 00:05:13 | 正在更新数据看板数据... 
[SYS] 2025/04/09 - 00:05:13 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/09 - 00:05:18 | batch update started 
[SYS] 2025/04/09 - 00:05:18 | batch update finished 
[SYS] 2025/04/09 - 00:05:21 | token encoders initialized 
[SYS] 2025/04/09 - 00:05:21 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/09 - 00:05:22 | batch update started 
[SYS] 2025/04/09 - 00:05:22 | batch update finished 
[GIN] 2025/04/09 - 00:05:22 | 20250409000522923650971IKiQ2VL1 | 200 |    4.267936ms |             ::1 |     GET /login
[GIN] 2025/04/09 - 00:05:24 | 20250409000524822152981fGJxtxo0 | 200 |     863.812µs |             ::1 |     GET /api/status
[SYS] 2025/04/09 - 00:05:27 | batch update started 
[SYS] 2025/04/09 - 00:05:27 | batch update finished 
[SYS] 2025/04/09 - 00:05:27 | 任务进度轮询开始 
[SYS] 2025/04/09 - 00:05:27 | 任务进度轮询完成 
[GIN] 2025/04/09 - 00:05:29 | 20250409000529945089579cF8KqvOS | 200 |    3.620179ms |             ::1 |     GET /api/pricing
[SYS] 2025/04/09 - 00:05:32 | batch update started 
[SYS] 2025/04/09 - 00:05:32 | batch update finished 
[SYS] 2025/04/09 - 00:05:37 | batch update started 
[SYS] 2025/04/09 - 00:05:37 | batch update finished 
[SYS] 2025/04/09 - 00:05:42 | 任务进度轮询开始 
[SYS] 2025/04/09 - 00:05:42 | 任务进度轮询完成 
[SYS] 2025/04/09 - 00:05:42 | batch update started 
[SYS] 2025/04/09 - 00:05:42 | batch update finished 
[SYS] 2025/04/09 - 00:05:47 | batch update started 
[SYS] 2025/04/09 - 00:05:47 | batch update finished 
[SYS] 2025/04/09 - 00:05:52 | batch update started 
[SYS] 2025/04/09 - 00:05:52 | batch update finished 
[SYS] 2025/04/09 - 00:05:57 | 任务进度轮询开始 
[SYS] 2025/04/09 - 00:05:57 | 任务进度轮询完成 
[SYS] 2025/04/09 - 00:05:57 | batch update started 
[SYS] 2025/04/09 - 00:05:57 | batch update finished 
[SYS] 2025/04/09 - 00:06:02 | batch update started 
[SYS] 2025/04/09 - 00:06:02 | batch update finished 
[SYS] 2025/04/09 - 00:06:07 | batch update started 
[SYS] 2025/04/09 - 00:06:07 | batch update finished 
[SYS] 2025/04/09 - 00:06:12 | syncing options from database 
[SYS] 2025/04/09 - 00:06:12 | syncing channels from database 
[SYS] 2025/04/09 - 00:06:12 | channels synced from database 
[SYS] 2025/04/09 - 00:06:12 | 任务进度轮询开始 
[SYS] 2025/04/09 - 00:06:12 | 任务进度轮询完成 
[SYS] 2025/04/09 - 00:06:12 | batch update started 
[SYS] 2025/04/09 - 00:06:12 | batch update finished 
[SYS] 2025/04/09 - 00:06:17 | batch update started 
[SYS] 2025/04/09 - 00:06:17 | batch update finished 
[SYS] 2025/04/09 - 00:06:22 | batch update started 
[SYS] 2025/04/09 - 00:06:22 | batch update finished 
[SYS] 2025/04/09 - 00:06:26 | 任务进度轮询开始 
[SYS] 2025/04/09 - 00:06:26 | 任务进度轮询完成 
[SYS] 2025/04/09 - 00:06:26 | batch update started 
[SYS] 2025/04/09 - 00:06:26 | batch update finished 
[SYS] 2025/04/09 - 00:06:31 | batch update started 
[SYS] 2025/04/09 - 00:06:31 | batch update finished 
