[SYS] 2025/04/05 - 23:55:22 | New API v0.0.0 started 
[SYS] 2025/04/05 - 23:55:22 | using MySQL as database 
[SYS] 2025/04/05 - 23:55:22 | database migration started 
[SYS] 2025/04/05 - 23:55:22 | database migrated 
[SYS] 2025/04/05 - 23:55:22 | using MySQL as database 
[SYS] 2025/04/05 - 23:55:22 | database migration started 
[SYS] 2025/04/05 - 23:55:23 | Redis is enabled 
[SYS] 2025/04/05 - 23:55:23 | memory cache enabled 
[SYS] 2025/04/05 - 23:55:23 | sync frequency: 60 seconds 
[SYS] 2025/04/05 - 23:55:23 | channels synced from database 
[SYS] 2025/04/05 - 23:55:23 | batch update enabled with interval 5s 
[SYS] 2025/04/05 - 23:55:23 | pprof enabled 
[SYS] 2025/04/05 - 23:55:23 | initializing token encoders 
[SYS] 2025/04/05 - 23:55:23 | 正在更新数据看板数据... 
[SYS] 2025/04/05 - 23:55:23 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/05 - 23:55:23 | token encoders initialized 
[SYS] 2025/04/05 - 23:55:23 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/05 - 23:55:28 | batch update started 
[SYS] 2025/04/05 - 23:55:28 | batch update finished 
[GIN] 2025/04/05 - 23:55:31 | 20250405235531768873882naG6omaZ | 200 |    1.070099ms |             ::1 |     GET /topup
[SYS] 2025/04/05 - 23:55:33 | batch update started 
[SYS] 2025/04/05 - 23:55:33 | batch update finished 
[GIN] 2025/04/05 - 23:55:35 | 20250405235535169199246bu2OUXV8 | 200 |    2.647125ms |             ::1 |     GET /api/user/self
[GIN] 2025/04/05 - 23:55:35 | 202504052355351712296948YPQ5Lma | 200 |     807.137µs |             ::1 |     GET /api/status
[SYS] 2025/04/05 - 23:55:39 | 任务进度轮询开始 
[SYS] 2025/04/05 - 23:55:39 | batch update started 
[SYS] 2025/04/05 - 23:55:39 | batch update finished 
[SYS] 2025/04/05 - 23:55:39 | 任务进度轮询完成 
[GIN] 2025/04/05 - 23:55:40 | 20250405235540207166855VpXVRh2A | 200 |    5.053174ms |             ::1 |    POST /api/user/amount
[GIN] 2025/04/05 - 23:55:40 | 20250405235540933972627cgN6rwq1 | 200 |    1.545732ms |             ::1 |    POST /api/user/amount
[GIN] 2025/04/05 - 23:55:41 | 2025040523554185878031XYjPuKGe | 200 |    1.564443ms |             ::1 |    POST /api/user/amount
[GIN] 2025/04/05 - 23:55:41 | 20250405235541279157471JeO8Ncqv | 200 |    1.369552ms |             ::1 |    POST /api/user/amount
[SYS] 2025/04/05 - 23:55:44 | batch update started 
[SYS] 2025/04/05 - 23:55:44 | batch update finished 
[SYS] 2025/04/05 - 23:55:49 | batch update started 
[SYS] 2025/04/05 - 23:55:49 | batch update finished 
[GIN] 2025/04/05 - 23:55:50 | 20250405235549887949984Z3bqOkjF | 200 |  977.377105ms |             ::1 |    POST /api/user/pay
[SYS] 2025/04/05 - 23:55:54 | batch update started 
[SYS] 2025/04/05 - 23:55:54 | batch update finished 
[SYS] 2025/04/05 - 23:55:54 | 任务进度轮询开始 
[SYS] 2025/04/05 - 23:55:54 | 任务进度轮询完成 
[SYS] 2025/04/05 - 23:55:59 | batch update started 
[SYS] 2025/04/05 - 23:55:59 | batch update finished 
[SYS] 2025/04/05 - 23:56:04 | batch update started 
[SYS] 2025/04/05 - 23:56:04 | batch update finished 
[SYS] 2025/04/05 - 23:56:11 | batch update started 
[SYS] 2025/04/05 - 23:56:11 | batch update finished 
[SYS] 2025/04/05 - 23:56:11 | 任务进度轮询开始 
[SYS] 2025/04/05 - 23:56:11 | 任务进度轮询完成 
[GIN] 2025/04/05 - 23:56:15 | 20250405235615176332766FsWDyXoD | 200 |   40.079166ms |  54.187.174.169 |    POST /api/stripe/webhook
[SYS] 2025/04/05 - 23:56:16 | batch update started 
[SYS] 2025/04/05 - 23:56:16 | batch update finished 
[GIN] 2025/04/05 - 23:56:17 | 20250405235617210850201kkp2HA8s | 200 |    3.182205ms |             ::1 |     GET /topup-success
[GIN] 2025/04/05 - 23:56:19 | 20250405235619288437049aog8Pziq | 200 |     884.857µs |             ::1 |     GET /api/status
[SYS] 2025/04/05 - 23:56:21 | batch update started 
[SYS] 2025/04/05 - 23:56:21 | batch update finished 
[GIN] 2025/04/05 - 23:56:22 | 20250405235622323331419ERb8gTSd | 200 |     857.899µs |             ::1 |     GET /topup
[GIN] 2025/04/05 - 23:56:23 | 20250405235623479434140xRxfqBsW | 200 |    5.142995ms |             ::1 |     GET /api/status
[GIN] 2025/04/05 - 23:56:23 | 20250405235623479287540x8nHmuHE | 200 |    5.934695ms |             ::1 |     GET /api/user/self
