[SYS] 2025/04/22 - 09:35:43 | New API v0.0.0 started 
[SYS] 2025/04/22 - 09:35:43 | using MySQL as database 
[SYS] 2025/04/22 - 09:35:43 | database migration started 
[SYS] 2025/04/22 - 09:35:42 | database migrated 
[SYS] 2025/04/22 - 09:35:42 | using MySQL as database 
[SYS] 2025/04/22 - 09:35:42 | database migration started 
[SYS] 2025/04/22 - 09:35:42 | Redis is enabled 
[SYS] 2025/04/22 - 09:35:42 | memory cache enabled 
[SYS] 2025/04/22 - 09:35:42 | sync frequency: 60 seconds 
[SYS] 2025/04/22 - 09:35:42 | channels synced from database 
[SYS] 2025/04/22 - 09:35:42 | batch update enabled with interval 5s 
[SYS] 2025/04/22 - 09:35:42 | pprof enabled 
[SYS] 2025/04/22 - 09:35:42 | initializing token encoders 
[SYS] 2025/04/22 - 09:35:42 | 正在更新数据看板数据... 
[SYS] 2025/04/22 - 09:35:42 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/22 - 09:35:43 | token encoders initialized 
[SYS] 2025/04/22 - 09:35:43 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/22 - 09:35:47 | batch update started 
[SYS] 2025/04/22 - 09:35:47 | batch update finished 
[SYS] 2025/04/22 - 09:35:52 | batch update started 
[SYS] 2025/04/22 - 09:35:52 | batch update finished 
[GIN] 2025/04/22 - 09:35:56 | 20250422093556525520076EsY5V7o7 | 200 |    26.99378ms |             ::1 |     GET /api/user/models
[GIN] 2025/04/22 - 09:35:56 | 202504220935566461227563GuUuNXx | 200 |     5.72484ms |             ::1 |     GET /api/user/self/groups
[SYS] 2025/04/22 - 09:35:57 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:35:57 | batch update started 
[SYS] 2025/04/22 - 09:35:57 | batch update finished 
[SYS] 2025/04/22 - 09:35:57 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:36:02 | batch update started 
[SYS] 2025/04/22 - 09:36:02 | batch update finished 
[GIN] 2025/04/22 - 09:36:02 | 20250422093602402769543qJzhKEXD | 200 |     4.54795ms |             ::1 |     GET /api/user/self/groups
[GIN] 2025/04/22 - 09:36:02 | 20250422093602489247363V6GUw2eu | 200 |     9.86029ms |             ::1 |     GET /api/token/?p=0&size=10
[GIN] 2025/04/22 - 09:36:02 | 20250422093602402763273bTAsczl0 | 200 |   172.40058ms |             ::1 |     GET /api/user/models
[SYS] 2025/04/22 - 09:36:07 | batch update started 
[SYS] 2025/04/22 - 09:36:07 | batch update finished 
[SYS] 2025/04/22 - 09:36:09 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:36:09 | batch update started 
[SYS] 2025/04/22 - 09:36:09 | batch update finished 
[SYS] 2025/04/22 - 09:36:09 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:36:14 | batch update started 
[SYS] 2025/04/22 - 09:36:14 | batch update finished 
[SYS] 2025/04/22 - 09:36:19 | batch update started 
[SYS] 2025/04/22 - 09:36:19 | batch update finished 
[SYS] 2025/04/22 - 09:36:24 | batch update started 
[SYS] 2025/04/22 - 09:36:24 | batch update finished 
[SYS] 2025/04/22 - 09:36:24 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:36:24 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:36:29 | batch update started 
[SYS] 2025/04/22 - 09:36:29 | batch update finished 
[SYS] 2025/04/22 - 09:36:34 | batch update started 
[SYS] 2025/04/22 - 09:36:34 | batch update finished 
[SYS] 2025/04/22 - 09:36:36 | syncing channels from database 
[SYS] 2025/04/22 - 09:36:36 | syncing options from database 
[SYS] 2025/04/22 - 09:36:36 | channels synced from database 
[SYS] 2025/04/22 - 09:36:36 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:36:37 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:36:37 | batch update started 
[SYS] 2025/04/22 - 09:36:37 | batch update finished 
[SYS] 2025/04/22 - 09:36:42 | batch update started 
[SYS] 2025/04/22 - 09:36:42 | batch update finished 
[SYS] 2025/04/22 - 09:36:47 | batch update started 
[SYS] 2025/04/22 - 09:36:47 | batch update finished 
[SYS] 2025/04/22 - 09:36:52 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:36:52 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:36:52 | batch update started 
[SYS] 2025/04/22 - 09:36:52 | batch update finished 
[SYS] 2025/04/22 - 09:36:57 | batch update started 
[SYS] 2025/04/22 - 09:36:57 | batch update finished 
[SYS] 2025/04/22 - 09:37:02 | batch update started 
[SYS] 2025/04/22 - 09:37:02 | batch update finished 
[SYS] 2025/04/22 - 09:37:04 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:37:04 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:37:04 | batch update started 
[SYS] 2025/04/22 - 09:37:04 | batch update finished 
[SYS] 2025/04/22 - 09:37:09 | batch update started 
[SYS] 2025/04/22 - 09:37:09 | batch update finished 
[SYS] 2025/04/22 - 09:37:14 | batch update started 
[SYS] 2025/04/22 - 09:37:14 | batch update finished 
[SYS] 2025/04/22 - 09:37:19 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:37:19 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:37:19 | batch update started 
[SYS] 2025/04/22 - 09:37:19 | batch update finished 
[SYS] 2025/04/22 - 09:37:24 | batch update started 
[SYS] 2025/04/22 - 09:37:24 | batch update finished 
[SYS] 2025/04/22 - 09:37:29 | batch update started 
[SYS] 2025/04/22 - 09:37:29 | batch update finished 
[SYS] 2025/04/22 - 09:37:31 | syncing options from database 
[SYS] 2025/04/22 - 09:37:31 | syncing channels from database 
[SYS] 2025/04/22 - 09:37:31 | channels synced from database 
[SYS] 2025/04/22 - 09:37:31 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:37:31 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:37:31 | batch update started 
[SYS] 2025/04/22 - 09:37:31 | batch update finished 
[SYS] 2025/04/22 - 09:37:36 | batch update started 
[SYS] 2025/04/22 - 09:37:36 | batch update finished 
[SYS] 2025/04/22 - 09:37:41 | batch update started 
[SYS] 2025/04/22 - 09:37:41 | batch update finished 
[SYS] 2025/04/22 - 09:37:46 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:37:46 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:37:46 | batch update started 
[SYS] 2025/04/22 - 09:37:46 | batch update finished 
[SYS] 2025/04/22 - 09:37:51 | batch update started 
[SYS] 2025/04/22 - 09:37:51 | batch update finished 
[SYS] 2025/04/22 - 09:37:56 | batch update started 
[SYS] 2025/04/22 - 09:37:56 | batch update finished 
[SYS] 2025/04/22 - 09:37:58 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:37:58 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:37:58 | batch update started 
[SYS] 2025/04/22 - 09:37:58 | batch update finished 
[SYS] 2025/04/22 - 09:38:03 | batch update started 
[SYS] 2025/04/22 - 09:38:03 | batch update finished 
[SYS] 2025/04/22 - 09:38:08 | batch update started 
[SYS] 2025/04/22 - 09:38:08 | batch update finished 
[SYS] 2025/04/22 - 09:38:13 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:38:13 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:38:13 | batch update started 
[SYS] 2025/04/22 - 09:38:13 | batch update finished 
[SYS] 2025/04/22 - 09:38:18 | batch update started 
[SYS] 2025/04/22 - 09:38:18 | batch update finished 
[SYS] 2025/04/22 - 09:38:23 | batch update started 
[SYS] 2025/04/22 - 09:38:23 | batch update finished 
[SYS] 2025/04/22 - 09:38:26 | syncing options from database 
[SYS] 2025/04/22 - 09:38:26 | syncing channels from database 
[SYS] 2025/04/22 - 09:38:26 | channels synced from database 
[SYS] 2025/04/22 - 09:38:26 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:38:26 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:38:26 | batch update started 
[SYS] 2025/04/22 - 09:38:26 | batch update finished 
[SYS] 2025/04/22 - 09:38:31 | batch update started 
[SYS] 2025/04/22 - 09:38:31 | batch update finished 
[SYS] 2025/04/22 - 09:38:36 | batch update started 
[SYS] 2025/04/22 - 09:38:36 | batch update finished 
[SYS] 2025/04/22 - 09:38:41 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:38:41 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:38:41 | batch update started 
[SYS] 2025/04/22 - 09:38:41 | batch update finished 
[SYS] 2025/04/22 - 09:38:46 | batch update started 
[SYS] 2025/04/22 - 09:38:46 | batch update finished 
[SYS] 2025/04/22 - 09:38:51 | batch update started 
[SYS] 2025/04/22 - 09:38:51 | batch update finished 
[SYS] 2025/04/22 - 09:38:53 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:38:53 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:38:53 | batch update started 
[SYS] 2025/04/22 - 09:38:53 | batch update finished 
[SYS] 2025/04/22 - 09:38:58 | batch update started 
[SYS] 2025/04/22 - 09:38:58 | batch update finished 
[SYS] 2025/04/22 - 09:39:03 | batch update started 
[SYS] 2025/04/22 - 09:39:03 | batch update finished 
[SYS] 2025/04/22 - 09:39:08 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:39:08 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:39:08 | batch update started 
[SYS] 2025/04/22 - 09:39:08 | batch update finished 
[SYS] 2025/04/22 - 09:39:13 | batch update started 
[SYS] 2025/04/22 - 09:39:13 | batch update finished 
[SYS] 2025/04/22 - 09:39:18 | batch update started 
[SYS] 2025/04/22 - 09:39:18 | batch update finished 
[SYS] 2025/04/22 - 09:39:20 | syncing options from database 
[SYS] 2025/04/22 - 09:39:20 | syncing channels from database 
