[SYS] 2025/03/31 - 11:04:42 | New API v0.0.0 started 
[SYS] 2025/03/31 - 11:04:42 | using MySQL as database 
[SYS] 2025/03/31 - 11:04:42 | database migration started 
[SYS] 2025/03/31 - 11:04:42 | database migrated 
[SYS] 2025/03/31 - 11:04:42 | using MySQL as database 
[SYS] 2025/03/31 - 11:04:42 | database migration started 
[SYS] 2025/03/31 - 11:04:42 | Redis is enabled 
[SYS] 2025/03/31 - 11:04:42 | memory cache enabled 
[SYS] 2025/03/31 - 11:04:42 | sync frequency: 60 seconds 
[SYS] 2025/03/31 - 11:04:42 | channels synced from database 
[SYS] 2025/03/31 - 11:04:42 | batch update enabled with interval 5s 
[SYS] 2025/03/31 - 11:04:42 | 正在更新数据看板数据... 
[SYS] 2025/03/31 - 11:04:42 | pprof enabled 
[SYS] 2025/03/31 - 11:04:42 | initializing token encoders 
[SYS] 2025/03/31 - 11:04:42 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/03/31 - 11:04:43 | token encoders initialized 
[SYS] 2025/03/31 - 11:04:43 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/03/31 - 11:04:47 | batch update started 
[SYS] 2025/03/31 - 11:04:47 | batch update finished 
[SYS] 2025/03/31 - 11:04:52 | batch update started 
[SYS] 2025/03/31 - 11:04:52 | batch update finished 
[SYS] 2025/03/31 - 11:04:57 | 任务进度轮询开始 
[SYS] 2025/03/31 - 11:04:57 | batch update started 
[SYS] 2025/03/31 - 11:04:57 | batch update finished 
[SYS] 2025/03/31 - 11:04:57 | 任务进度轮询完成 
[SYS] 2025/03/31 - 11:05:02 | batch update started 
[SYS] 2025/03/31 - 11:05:02 | batch update finished 
[SYS] 2025/03/31 - 11:05:07 | batch update started 
[SYS] 2025/03/31 - 11:05:07 | batch update finished 
[GIN] 2025/03/31 - 11:05:12 | 20250331110512613406373jsYcvosK | 307 |    1.131774ms |             ::1 |     GET /auth/google/login
[SYS] 2025/03/31 - 11:05:13 | 任务进度轮询开始 
[SYS] 2025/03/31 - 11:05:13 | 任务进度轮询完成 
[SYS] 2025/03/31 - 11:05:13 | batch update started 
[SYS] 2025/03/31 - 11:05:13 | batch update finished 
[SYS] 2025/03/31 - 11:05:18 | batch update started 
[SYS] 2025/03/31 - 11:05:18 | batch update finished 
[SYS] 2025/03/31 - 11:05:23 | batch update started 
[SYS] 2025/03/31 - 11:05:23 | batch update finished 
[SYS] 2025/03/31 - 11:05:28 | 任务进度轮询开始 
[SYS] 2025/03/31 - 11:05:28 | 任务进度轮询完成 
[SYS] 2025/03/31 - 11:05:28 | batch update started 
[SYS] 2025/03/31 - 11:05:28 | batch update finished 
[SYS] 2025/03/31 - 11:05:33 | batch update started 
[SYS] 2025/03/31 - 11:05:33 | batch update finished 
[SYS] 2025/03/31 - 11:05:38 | batch update started 
[SYS] 2025/03/31 - 11:05:38 | batch update finished 
[SYS] 2025/03/31 - 11:05:43 | syncing options from database 
[SYS] 2025/03/31 - 11:05:43 | syncing channels from database 
[SYS] 2025/03/31 - 11:05:43 | 任务进度轮询开始 
[SYS] 2025/03/31 - 11:05:43 | channels synced from database 
[SYS] 2025/03/31 - 11:05:43 | 任务进度轮询完成 
[SYS] 2025/03/31 - 11:05:43 | batch update started 
[SYS] 2025/03/31 - 11:05:43 | batch update finished 
[SYS] 2025/03/31 - 11:05:48 | batch update started 
[SYS] 2025/03/31 - 11:05:48 | batch update finished 
[SYS] 2025/03/31 - 11:05:53 | batch update started 
[SYS] 2025/03/31 - 11:05:53 | batch update finished 
[SYS] 2025/03/31 - 11:05:58 | 任务进度轮询开始 
[SYS] 2025/03/31 - 11:05:58 | 任务进度轮询完成 
[SYS] 2025/03/31 - 11:05:58 | batch update started 
[SYS] 2025/03/31 - 11:05:58 | batch update finished 
[SYS] 2025/03/31 - 11:06:03 | batch update started 
[SYS] 2025/03/31 - 11:06:03 | batch update finished 
[SYS] 2025/03/31 - 11:06:08 | batch update started 
[SYS] 2025/03/31 - 11:06:08 | batch update finished 
[SYS] 2025/03/31 - 11:06:13 | 任务进度轮询开始 
[SYS] 2025/03/31 - 11:06:13 | 任务进度轮询完成 
[SYS] 2025/03/31 - 11:06:13 | batch update started 
[SYS] 2025/03/31 - 11:06:13 | batch update finished 
[SYS] 2025/03/31 - 11:06:18 | batch update started 
[SYS] 2025/03/31 - 11:06:18 | batch update finished 
