[SYS] 2025/04/22 - 21:55:08 | New API v0.0.0 started 
[SYS] 2025/04/22 - 21:55:08 | using MySQL as database 
[SYS] 2025/04/22 - 21:55:08 | database migration started 
[SYS] 2025/04/22 - 21:55:09 | database migrated 
[SYS] 2025/04/22 - 21:55:09 | using MySQL as database 
[SYS] 2025/04/22 - 21:55:09 | database migration started 
[SYS] 2025/04/22 - 21:55:09 | Redis is enabled 
[SYS] 2025/04/22 - 21:55:09 | memory cache enabled 
[SYS] 2025/04/22 - 21:55:09 | sync frequency: 60 seconds 
[SYS] 2025/04/22 - 21:55:09 | channels synced from database 
[SYS] 2025/04/22 - 21:55:09 | batch update enabled with interval 5s 
[SYS] 2025/04/22 - 21:55:09 | pprof enabled 
[SYS] 2025/04/22 - 21:55:09 | initializing token encoders 
[SYS] 2025/04/22 - 21:55:09 | 正在更新数据看板数据... 
[SYS] 2025/04/22 - 21:55:09 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/22 - 21:55:11 | token encoders initialized 
[SYS] 2025/04/22 - 21:55:11 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/22 - 21:55:14 | batch update started 
[SYS] 2025/04/22 - 21:55:14 | batch update finished 
[GIN] 2025/04/22 - 21:55:15 | 20250422215515979065243Q6SyVVaP | 200 |    2.899054ms | 2c0f:f5c0:446:f4cf:f1a3:38f0:3fc6:c61a |     GET /api/user/logout
[SYS] 2025/04/22 - 21:55:19 | batch update started 
[SYS] 2025/04/22 - 21:55:19 | batch update finished 
[SYS] 2025/04/22 - 21:55:24 | 任务进度轮询开始 
[SYS] 2025/04/22 - 21:55:24 | 任务进度轮询完成 
[SYS] 2025/04/22 - 21:55:24 | batch update started 
[SYS] 2025/04/22 - 21:55:24 | batch update finished 
[GIN] 2025/04/22 - 21:55:24 | 20250422215524788596664XGSQLNC0 | 200 |    2.527781ms | 2c0f:f5c0:446:f4cf:f1a3:38f0:3fc6:c61a |     GET /login
[GIN] 2025/04/22 - 21:55:25 | 202504222155252360309685gGwtkdm | 200 |  144.098778ms | 2c0f:f5c0:446:f4cf:f1a3:38f0:3fc6:c61a |     GET /assets/index-Csxaf0iw.js
[GIN] 2025/04/22 - 21:55:26 | 202504222155268386621567PWWgZrH | 200 |    2.974416ms | 2c0f:f5c0:446:f4cf:f1a3:38f0:3fc6:c61a |     GET /api/status
[SYS] 2025/04/22 - 21:55:29 | batch update started 
[SYS] 2025/04/22 - 21:55:29 | batch update finished 
[SYS] 2025/04/22 - 21:55:34 | batch update started 
[SYS] 2025/04/22 - 21:55:34 | batch update finished 
[SYS] 2025/04/22 - 21:55:39 | 任务进度轮询开始 
[SYS] 2025/04/22 - 21:55:39 | 任务进度轮询完成 
[SYS] 2025/04/22 - 21:55:39 | batch update started 
[SYS] 2025/04/22 - 21:55:39 | batch update finished 
[SYS] 2025/04/22 - 21:55:44 | batch update started 
[SYS] 2025/04/22 - 21:55:44 | batch update finished 
[SYS] 2025/04/22 - 21:55:49 | batch update started 
[SYS] 2025/04/22 - 21:55:49 | batch update finished 
[SYS] 2025/04/22 - 21:55:54 | 任务进度轮询开始 
[SYS] 2025/04/22 - 21:55:54 | 任务进度轮询完成 
[SYS] 2025/04/22 - 21:55:54 | batch update started 
[SYS] 2025/04/22 - 21:55:54 | batch update finished 
[SYS] 2025/04/22 - 21:55:59 | batch update started 
[SYS] 2025/04/22 - 21:55:59 | batch update finished 
[SYS] 2025/04/22 - 21:56:04 | batch update started 
[SYS] 2025/04/22 - 21:56:04 | batch update finished 
[SYS] 2025/04/22 - 21:56:09 | syncing options from database 
